experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,method_allocator,transport_mode,scenario_transport_mode,selected_load_id,selected_load_index,n_robots,n_loads,world_size_m,obstacle_count,mobile_group_count,robot_radius_m,formation_tolerance_m,pose_tolerance_m,orientation_tolerance_rad,dt_s,horizon_s,pickup_horizon_s,communication_radius,selected_task_load,pickup_success,target_reached,transport_success,final_position_error_m,final_orientation_error_rad,final_orientation_error_deg,mean_position_error_m,formation_integrity_rate,formation_broken_rate,max_formation_error_m,mean_formation_error_m,mean_wrench_residual_norm,max_wrench_residual_norm,collision_count,collision_rate,safety_violation_count,min_robot_clearance_m,min_obstacle_clearance_m,min_mobile_group_clearance_m,min_load_clearance_m,travel_distance_m,load_travel_distance_m,path_efficiency_ratio,energy_proxy_wh,mean_speed_mps,max_speed_mps,max_speed_violation_mps,pickup_complete_time_s,completion_time_s,assigned_robots,idle_robots,communication_messages,runtime_ms,score_value,reference_score_value,signed_score_delta_vs_reference,performance_gap_vs_reference,optimality_gap_vs_reference
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,5.930703422992996,2.497371154319694e-06,0.0001430888270202331,8.76497139075862,0.9941972920696325,0.005802707930367523,3.2580707426109683,0.19631523249075533,0.5700829128778647,1.0,0,0.0,0,0.11499999999999899,0.23119056248443354,0.11499999999999949,0.08000093143625353,102.7088355628298,21.63315468296809,0.729152760795543,1082.4929388930566,0.21989006633434724,0.7705692255573268,0.0,3.22,76.0,4,2,16290,1003.5684000467882,-72.4051386810287,294.8021458630401,-367.2072845440688,1.0,1.0
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,4.7137271610279186,0.09360427830128915,5.3631300910318584,6.274655432061163,1.0,0.0,2.6544420328963843,0.16387172683518325,0.34084967215450146,1.0,0,0.0,0,0.11499999987238174,0.4860444229107284,0.08000121205079591,0.08000121205079591,56.65948143588139,24.61822132117794,0.6407398104035105,662.0122208538185,0.11897002805112573,0.7370662157504865,0.0,3.08,76.0,2,4,16290,678.8055999204516,-49.251274767378945,294.8021458630401,-344.05342063041905,1.0,1.0
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,2.5884088344467644,0.008086048798844114,0.4632964691105965,9.50253469876208,0.9188640973630832,0.08113590263691683,10.10026813899079,1.0976375018910378,0.7099262342792295,1.0067672229058107,0,0.0,0,0.1149999996848452,0.3709542956159165,0.10965401612868686,0.0800071687543451,107.39089166074018,21.30242790693715,0.7404730827262389,1034.856230258991,0.23438163044580015,0.7705692255573268,0.0,7.000000000000001,76.0,4,2,16290,1032.273399992846,-49.89777440094829,294.8021458630401,-344.69992026398836,1.0,1.0
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,3.436805628490909,0.00048527026538591755,0.02780393812980648,8.580458241918915,0.8904665314401623,0.1095334685598377,10.10026813899079,1.1372322444895868,0.6299724229228918,1.0063390223446471,0,0.0,0,0.11499999987799558,0.2687373296659968,0.1533482548703291,0.08006464747807307,98.11446320780635,19.35113541965409,0.8151394799181856,942.0363535620313,0.21406603952491468,0.7370662157504865,0.0,7.000000000000001,76.0,4,2,16290,1039.5638999762014,-57.31070465452923,294.8021458630401,-352.1128505175693,1.0,1.0
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_cargo,SOTA centralized CBF cargo,sota,centralized,baseline,cbf_overhead_cargo,baseline_sota_centralized_cargo,none,centralized_cbf_cargo_transport,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,cargo,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,True,True,0.00011966338303826024,2.255395870065513e-09,1.292246644859901e-07,5.437217079161498,0.922920892494929,0.07707910750507097,10.10026813899079,0.9907922864644649,0.1790506273748251,1.0081348407634203,0,0.0,0,0.11499999966801167,0.4377062632589169,0.08011654918865763,0.08011654918865763,92.0211920105275,18.744598040926675,0.841515749090099,885.4478051155496,0.20107464673557984,0.7873207304607469,0.0,7.000000000000001,40.6,4,2,16290,488.3421000558883,295.03721955269225,294.8021458630401,0.23507368965215392,0.0,0.0
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,True,True,7.42522118465117e-05,8.63169491438498e-09,4.945596886387958e-07,5.413119976779622,0.9168356997971603,0.08316430020283971,10.10026813899079,1.0335692300377293,0.18570185219332463,1.0072092717355359,0,0.0,0,0.1149999996182931,0.4179381138387582,0.08000207471582721,0.08000207471582721,90.4181536497761,18.47552900599084,0.85377119413947,870.1154462043839,0.19739994721249182,0.7538177206539066,0.0,7.000000000000001,39.900000000000006,4,2,16290,489.83450001105666,295.45707004404073,294.8021458630401,0.6549241810006379,0.0,0.0
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_primal_dual_wrench_push,Ours primal-dual wrench push,model_based,decentralized,proposed,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_primal_dual_wrench_formation_transport,local_wrench_residual_dual_prices,0,8,False,False,support_dual_wrench_market_guarded,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,4.852992099341731,0.029063958400660006,1.6652421523016125,7.3421754848650345,0.9922480620155039,0.007751937984496138,3.2580707426109683,0.21827244338174492,0.6153629189762592,1.0000969891949678,0,0.0,0,0.11500000000000044,0.5110834655979808,0.08007964754937069,0.08007964754937069,73.95494034647722,21.352717466541126,0.7387291330258202,782.0421371725274,0.15674108991241262,0.7705692255573268,0.0,3.22,76.0,3,3,16290,997.1037999494001,-54.63290916225082,294.8021458630401,-349.4350550252909,1.0,1.0
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,2.5562039315195157,3.876367052413343e-05,0.0022209947194685173,7.612736437903148,0.9882352941176471,0.0117647058823529,4.292878904889599,0.31142152815763835,0.6320993881307717,1.0,0,0.0,0,0.11499999999999932,0.33010451022099746,0.11499999999999949,0.08016410636759219,100.30837279459249,19.746498340801722,0.7988188178766881,1042.5420432577362,0.21433962015869013,0.7705692255573268,0.0,4.62,76.0,4,2,16290,1197.8776999749243,-41.69019181068808,294.8021458630401,-336.4923376737282,1.0,1.0
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,True,True,0.0005300017340853961,1.6541101821587745e-09,9.477353228731358e-08,4.418966554407748,0.9942307692307693,0.005769230769230749,3.2580707426109683,0.22859876329583095,0.07454307105990006,1.0,0,0.0,0,0.11499999999999966,0.23534836692809785,0.08000996123879889,0.08000996123879889,82.21635828745661,24.456508802236335,0.644976541392565,875.7911340361504,0.1748033132114627,0.7873207304607469,0.0,3.08,40.32000000000001,3,3,16290,608.7768999859691,303.8987149313664,294.8021458630401,9.09656906832629,0.0,0.0
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,True,True,0.00047413150795567533,6.120437490153563e-12,3.506752369594415e-10,4.436985187509514,0.9980769230769231,0.0019230769230769162,3.2580707426109683,0.21314245572300983,0.07876189132406969,1.0,0,0.0,0,0.11499999999999932,0.29075856181147236,0.08031791301784297,0.08031791301784297,112.96431802471136,24.545210855787687,0.6426457101746096,1194.359783428144,0.24205400785336081,0.804072235364167,0.0,3.08,40.46,4,2,16290,1438.404900021851,294.8021458630401,294.8021458630401,0.0,0.0,0.0
