scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,method_allocator,transport_mode,n,selected_task_load_mean,pickup_success_mean,target_reached_mean,transport_success_mean,final_position_error_m_mean,final_orientation_error_rad_mean,final_orientation_error_deg_mean,mean_position_error_m_mean,formation_integrity_rate_mean,formation_broken_rate_mean,max_formation_error_m_mean,mean_formation_error_m_mean,mean_wrench_residual_norm_mean,max_wrench_residual_norm_mean,collision_count_mean,collision_rate_mean,safety_violation_count_mean,min_robot_clearance_m_mean,min_obstacle_clearance_m_mean,min_mobile_group_clearance_m_mean,min_load_clearance_m_mean,travel_distance_m_mean,load_travel_distance_m_mean,path_efficiency_ratio_mean,energy_proxy_wh_mean,mean_speed_mps_mean,max_speed_mps_mean,max_speed_violation_mps_mean,pickup_complete_time_s_mean,completion_time_s_mean,assigned_robots_mean,idle_robots_mean,communication_messages_mean,runtime_ms_mean,score_value_mean,reference_score_value_mean,signed_score_delta_vs_reference_mean,performance_gap_vs_reference_mean,optimality_gap_vs_reference_mean
cargo_overhead_delivery,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,334,1.0,1.0,0.0,0.0,5.704959634804785,0.009881938519189113,0.5661933705572946,7.909609490053184,0.9781240479800899,0.021875952019910067,3.717060115568768,0.28686827456713715,0.4324802800057964,1.0002374878753366,0.0,0.0,0.0,0.12222886330184025,0.43054254831182603,nan,0.27854248689622485,96.3366105366169,20.673032748858816,0.7751900500055151,893.2858171215034,0.2598816781018779,0.7624337314272996,0.0,3.821077844311377,74.0,4.0,1.0,10580.0,983.4221431164316,-67.160746750529,304.78684758155737,-371.9475943320864,1.0,1.0
cargo_overhead_delivery,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,334,1.0,1.0,0.0,0.0,5.2591132921470765,0.44879281695392914,25.71393428724744,7.831565848276007,0.8663998473763806,0.13360015262361938,3.670683790889199,0.5619686791529463,0.5111032431885598,1.0119122940903758,0.0,0.0,0.0,0.1493209746643071,0.8356475162275251,nan,0.09017476871476157,44.51697785555847,17.968404877686577,0.8131161291384028,470.2301694144914,0.1199598930763259,0.6962711089091619,0.0,2.8980838323353297,74.0,2.0,3.0,10580.0,595.2367721568837,-67.25812288071269,304.78684758155737,-372.0449704622701,1.0,1.0
cargo_overhead_delivery,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,334,1.0,1.0,1.0,0.9790419161676647,0.0009432115481155719,2.2146200774761088e-10,1.268883836643164e-08,5.0356264784509825,0.9607207492287307,0.03927925077126939,5.3058777930056715,0.539447071787739,0.11605495828668062,1.002316892774081,0.0,0.0,0.0,0.13469165536692998,0.732575225663196,nan,0.23404794518049435,67.32757038660819,19.485161946880915,0.8242033307190983,660.2597231841552,0.18202316279677835,0.7647485286028652,0.0,4.633413173652695,38.71922155688623,3.0,2.0,10580.0,398.596691320759,302.7772891485556,304.78684758155737,-2.0095584330017724,0.02523102096386033,0.02523102096386033
cargo_overhead_delivery,ours_primal_dual_wrench_push,Ours primal-dual wrench push,model_based,decentralized,proposed,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_primal_dual_wrench_formation_transport,local_wrench_residual_dual_prices,0,8,False,False,support_dual_wrench_market_guarded,push_drag,334,1.0,1.0,0.0,0.0,6.029910689396378,0.0035639091373928455,0.2041969521407199,8.676889666620333,0.9535226236459482,0.04647737635405173,5.3058777930056715,0.5743372158653837,0.5458078557835446,1.001948424904229,0.0,0.0,0.0,0.1210749711244662,0.7192851818698396,nan,0.3685166016606284,77.57640873380974,21.42369403439746,0.7497799467801741,753.4101953129181,0.20957261348340142,0.7515064810228507,0.0,4.680359281437126,74.0,3.0,2.0,10580.0,1048.3356302382401,-67.25337323851615,304.78684758155737,-372.0402208200736,1.0,1.0
cargo_overhead_delivery,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,334,1.0,1.0,0.0,0.0,6.042959696736642,0.0023751223584231127,0.13608448696480274,8.373386323573726,0.974967074868262,0.025032925131737965,3.6408636357639055,0.2862160907122966,0.5346082211205667,1.0,0.0,0.0,0.0,0.13235515300120065,0.6375625625410082,nan,0.32316418013578774,101.6018808414474,21.35629068471729,0.7504085622775244,937.1900327619358,0.2740019045852831,0.7630353125426692,0.0,4.243592814371258,74.0,4.0,1.0,10580.0,1145.858715568923,-71.84213630520026,304.78684758155737,-376.6289838867577,1.0,1.0
cargo_overhead_delivery,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,334,1.0,1.0,1.0,1.0,0.00018257495381494878,2.6122218161017207e-12,1.4966928521462768e-10,4.650067966303187,0.9843075734958804,0.015692426504119443,3.79334963398087,0.2906498011160012,0.08846315765216302,1.0007245059300924,0.0,0.0,0.0,0.1605648988480207,0.6446506093931663,nan,0.26489799725695146,88.02955463223765,19.480962988931573,0.824366376810105,824.9330264389024,0.23727905015402564,0.7954059311855104,0.0,3.763652694610779,37.30161676646707,4.0,1.0,10580.0,405.98267783978287,304.78684758155737,304.78684758155737,0.0,0.0,0.0
cargo_overhead_delivery,sota_centralized_cbf_cargo,SOTA centralized CBF cargo,sota,centralized,baseline,cbf_overhead_cargo,baseline_sota_centralized_cargo,none,centralized_cbf_cargo_transport,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,cargo,334,1.0,1.0,1.0,0.9461077844311377,0.0031228809890367524,8.367325496477552e-09,4.7941243676037e-07,6.041592068854638,0.9125695359609353,0.08743046403906465,8.515503997691676,1.068525109786246,0.1765016722019518,1.003896417421746,0.0,0.0,0.0,0.12120872719344541,0.5100047039947855,nan,0.24888079631701399,93.20088932276991,19.59171198419138,0.819712514909847,874.5126458962626,0.2520547410954681,0.7780541008044385,0.0,5.907664670658683,43.65023952095809,4.0,1.0,10580.0,324.7025263485984,280.3406430977423,304.78684758155737,-24.4462044838151,0.08010986967636761,0.08010986967636761
cargo_overhead_delivery,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,334,1.0,1.0,0.0,0.0,6.071847681531493,0.005326205759058328,0.30516911081231524,9.45185295833785,0.9051356608030787,0.09486433919692125,8.515503997691676,1.1313635895924885,0.5597963281784356,1.0032788923694564,0.0,0.0,0.0,0.11778023695268056,0.5340369920694769,nan,0.38904922256623137,106.74487472957792,21.422285055759104,0.7482556334379143,995.026724201886,0.2884149394453076,0.7631521679903256,0.0,5.95251497005988,74.0,4.0,1.0,10580.0,1073.4851601781759,-80.40901120290066,304.78684758155737,-385.19585878445804,1.0,1.0
cargo_overhead_delivery,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,334,1.0,1.0,1.0,0.937125748502994,0.004151751268295661,1.3614949269122839e-08,7.800791314054635e-07,6.084178692083845,0.9006056233703587,0.09939437662964136,8.513462852673152,1.128421948808366,0.18417579758513236,1.0035132052304556,0.0,0.0,0.0,0.11968395364180111,0.4162330662517719,nan,0.12288088959338861,92.31107192608904,19.38100659531823,0.8286239964308633,862.268301781194,0.24963408682158697,0.7448869677010259,0.0,5.995688622754491,43.692155688622755,4.0,1.0,10580.0,330.6550766448741,277.5842460647916,304.78684758155737,-27.202601516765746,0.08920375774266483,0.08920375774266483
cargo_overhead_delivery,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,334,1.0,1.0,0.0,0.0,6.059773258857243,0.00890608439877954,0.5102810480373747,9.496190624936501,0.8905691043672697,0.10943089563273038,8.513462852673152,1.2013775778310765,0.5446514268527098,1.0030946877244018,0.0,0.0,0.0,0.11701526795310169,0.46196875150471356,nan,0.2949899126171789,106.85286678012812,21.46887114873664,0.7483279834892923,991.6379855936111,0.2886866644599648,0.7298859604117246,0.0,6.039700598802395,74.0,4.0,1.0,10580.0,1060.89223203602,-81.727375781549,304.78684758155737,-386.5142233631064,1.0,1.0
