M,requested_delta,replicates,milp_feasible_mean,milp_feasible_std,milp_feasible_median,milp_feasible_p05,milp_feasible_p95,milp_optimal_mean,milp_optimal_std,milp_optimal_median,milp_optimal_p05,milp_optimal_p95,milp_total_distance_mean,milp_total_distance_std,milp_total_distance_median,milp_total_distance_p05,milp_total_distance_p95,milp_normalized_distance_p95_mean,milp_normalized_distance_p95_std,milp_normalized_distance_p95_median,milp_normalized_distance_p95_p05,milp_normalized_distance_p95_p95,milp_total_excess_kg_mean,milp_total_excess_kg_std,milp_total_excess_kg_median,milp_total_excess_kg_p05,milp_total_excess_kg_p95,milp_assigned_robot_count_mean,milp_assigned_robot_count_std,milp_assigned_robot_count_median,milp_assigned_robot_count_p05,milp_assigned_robot_count_p95,milp_robot_utilization_mean,milp_robot_utilization_std,milp_robot_utilization_median,milp_robot_utilization_p05,milp_robot_utilization_p95,milp_assignment_distance_gini_mean,milp_assignment_distance_gini_std,milp_assignment_distance_gini_median,milp_assignment_distance_gini_p05,milp_assignment_distance_gini_p95,milp_solver_wall_ns_mean,milp_solver_wall_ns_std,milp_solver_wall_ns_median,milp_solver_wall_ns_p05,milp_solver_wall_ns_p95,milp_total_wall_ns_mean,milp_total_wall_ns_std,milp_total_wall_ns_median,milp_total_wall_ns_p05,milp_total_wall_ns_p95,milp_matrix_bytes_mean,milp_matrix_bytes_std,milp_matrix_bytes_median,milp_matrix_bytes_p05,milp_matrix_bytes_p95,assignment_churn_mean,assignment_churn_std,assignment_churn_median,assignment_churn_p05,assignment_churn_p95,relative_distance_increase_mean,relative_distance_increase_std,relative_distance_increase_median,relative_distance_increase_p05,relative_distance_increase_p95,capacity_cv_mean,capacity_cv_std,capacity_cv_median,capacity_cv_p05,capacity_cv_p95
10,0.27,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,184.42458292607893,54.9026803803914,175.82653769321888,109.71320790991031,277.8517911352663,0.29191071717144557,0.06257455625348197,0.2648952568564717,0.22476734486969335,0.39162431751317156,2.7800599481632844,1.6615798644503121,2.718108802980975,0.6326338537098661,5.191315150670043,7.9,0.7,8.0,7.0,9.0,0.4647058823529412,0.0411764705882353,0.47058823529411764,0.4117647058823529,0.5294117647058824,nan,nan,nan,nan,nan,18048140.0,18511335.659924705,6646600.0,3883285.0,51845389.99999998,18465900.0,18535945.09271108,7050650.0,4267540.0,52311009.99999998,2376.0,0.0,2376.0,2376.0,2376.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32722363321523595,0.03485267033313422,0.32423310312779063,0.27748694046062644,0.37908017237497593
10,0.33,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191.85184357472076,37.199757552997255,187.82361221383894,136.07129704828975,243.05824393946685,0.27999695236888356,0.050491381589661,0.28916508092309157,0.20404522756331356,0.3549031024540998,3.550744141274219,1.596421041511895,3.241386334490807,1.6315526619483056,6.364062862111052,8.3,0.9,8.0,7.0,9.549999999999999,0.41500000000000004,0.045000000000000005,0.4,0.35,0.4774999999999999,nan,nan,nan,nan,nan,46700840.0,91998710.57502057,18636500.0,8192215.0,187726954.99999967,47161740.0,92001119.11635858,19103850.0,8635060.0,188176014.99999967,2784.0,0.0,2784.0,2784.0,2784.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32842183548731224,0.08788213009151216,0.32993468083643507,0.22353880645387728,0.4763336326526326
10,0.4,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,158.73083753587798,42.695759559104026,163.58340054956523,91.73852794333261,210.2384771393221,0.241369378073406,0.05998455734040854,0.2536358055426077,0.15355205230850635,0.3228659799969556,3.0772081752013327,1.6491925282581101,2.6641508879725784,1.388796870017103,5.714893682913248,8.2,0.6,8.0,7.45,9.0,0.3565217391304348,0.026086956521739132,0.34782608695652173,0.3239130434782609,0.391304347826087,nan,nan,nan,nan,nan,11881650.0,5486033.810914767,9853650.0,5059685.0,19037315.0,12329390.0,5500011.55261514,10276100.0,5466025.0,19495895.0,3192.0,0.0,3192.0,3192.0,3192.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3086056332856431,0.06790492346102472,0.2879179708514701,0.23094557649238254,0.41781626359244467
108,-0.07,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3674659966333569,0.01987096266527851,0.371184739936479,0.33375859130652313,0.38765515616398755
108,-0.13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.34874237033021893,0.022546164884818837,0.3483106111363633,0.32167849621208155,0.3850579295340149
108,-0.2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3622671949579707,0.027150056285057463,0.3478301243616665,0.3367875191537681,0.40904837385729653
108,-0.27,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37970889340320657,0.03937008198491696,0.3862813269036299,0.3246737058424906,0.4377790847094798
108,-0.33,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.34738255431172704,0.031948535262581325,0.34254249365911826,0.3023881300149401,0.3947612889718972
108,-0.4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36234381865599913,0.041161958288151224,0.3586245320794001,0.3234895350883093,0.42827030310676395
108,0.0,10,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1071.1202332379132,172.4713367337954,1040.4273670523635,836.6135467328965,1291.1828393892858,0.1853778465546624,0.03896392575644799,0.17075305413084718,0.1366705693743672,0.24516216584561545,31.297780515647283,5.551672682171877,30.784140816497917,24.04579136067256,39.32766097404742,93.6,2.973213749463701,93.0,89.9,98.55,0.8666666666666668,0.02752975693947871,0.8611111111111112,0.8324074074074074,0.9125,nan,nan,nan,nan,nan,5027695210.0,5882569.263077146,5027614650.0,5018968300.0,5035768060.0,5033669450.0,6176563.261110502,5033234050.0,5024526490.0,5042031475.0,172228.0,0.0,172228.0,172228.0,172228.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3445540462833525,0.03406518172941233,0.3479468953245365,0.3021238767542263,0.3962064394219309
108,0.07,10,1.0,0.0,1.0,1.0,1.0,0.2,0.4000000000000001,0.0,0.0,1.0,830.2688779254368,77.51178301002469,848.2210350035238,723.5824227665818,922.7762084742276,0.14248313612193342,0.019641622161098313,0.14431259743928088,0.11730919051730143,0.17096697075163067,31.307002805795378,3.7222418747124277,30.87473291086121,26.823361625292634,37.511812197841714,88.9,2.3430749027719964,89.0,85.45,92.1,0.7169354838709677,0.018895765344935454,0.717741935483871,0.6891129032258064,0.7427419354838709,nan,nan,nan,nan,nan,4722893140.0,623138155.5586405,5032967300.0,3469730205.0,5044430250.0,4730026290.0,623518756.4840859,5040348050.0,3476132115.0,5051752745.0,197636.0,0.0,197636.0,197636.0,197636.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38712105521385687,0.025368958675805676,0.39126306402380484,0.3518990239365211,0.4234753946929636
108,0.13,10,1.0,0.0,1.0,1.0,1.0,0.2,0.4000000000000001,0.0,0.0,1.0,819.3215998736438,95.2291741571435,830.4739940248314,658.761044559248,933.0471839215993,0.14524289729810097,0.022694635666718133,0.13947048253489785,0.11628086400339996,0.18223870462728164,32.13942362046238,6.023630909815392,30.19026685778089,26.112196288966192,42.219549050796516,88.8,2.3579652245103193,89.0,84.9,92.1,0.6342857142857141,0.01684260874650228,0.6357142857142857,0.6064285714285714,0.6578571428571428,nan,nan,nan,nan,nan,4508282380.0,1069351282.5817293,5036201450.0,2359078855.0,5041442045.0,4516990780.0,1068875957.7386581,5045936750.0,2368717560.0,5050427285.0,223044.0,0.0,223044.0,223044.0,223044.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3533147384322178,0.028216452793311527,0.354407997355745,0.3174579790073901,0.39536583318001867
108,0.2,10,1.0,0.0,1.0,1.0,1.0,0.6,0.4898979485566356,1.0,0.0,1.0,696.0771051075071,49.9653050798292,699.4328491998166,631.8573638642987,767.8793291829007,0.12019839649578197,0.019427899869580382,0.11538190062863893,0.10057747161789271,0.15399194655448098,34.74832310128126,2.3214935944349278,34.8199146972603,31.732869424979334,38.312018034603256,87.4,2.8,88.5,82.45,90.55,0.5395061728395063,0.017283950617283942,0.5462962962962963,0.5089506172839506,0.5589506172839507,nan,nan,nan,nan,nan,4058450330.0,941679478.9306997,4122844000.0,2636705185.0,5035530615.0,4067072950.0,941249912.9002055,4132387900.0,2645976345.0,5043953390.0,257980.0,0.0,257980.0,257980.0,257980.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36250787898056186,0.026729967879030286,0.3684378352591051,0.32760652481909713,0.4030792248720958
108,0.27,10,1.0,0.0,1.0,1.0,1.0,0.6,0.48989794855663565,1.0,0.0,1.0,588.2705206472514,41.98510161648808,583.1955270395495,533.9932722489326,653.5613388421461,0.10642429794847927,0.013872085290209972,0.10345064939199947,0.08853880418665121,0.1267171726305044,39.02785886633556,4.245647537691495,40.3612550033386,33.562134472730406,45.00059855538692,86.3,3.348133808556642,86.5,82.0,91.0,0.4590425531914894,0.01780922238593958,0.4601063829787234,0.43617021276595747,0.48404255319148937,nan,nan,nan,nan,nan,3851362340.0,1238022135.2636683,4320252050.0,2232609830.0,5043691185.0,3861441580.0,1238317737.339556,4329689500.0,2242198320.0,5054725720.0,299268.0,0.0,299268.0,299268.0,299268.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36818969539424284,0.020567874838699866,0.37220772188055984,0.3298973478280911,0.3895379327609099
108,0.33,10,1.0,0.0,1.0,1.0,1.0,0.7,0.45825756949558405,1.0,0.0,1.0,541.0868923732843,52.38503811218861,515.9684407678319,494.2709040731737,638.8311362636007,0.09175096622486273,0.010991603392960639,0.09137143388394126,0.07905735498656957,0.10885047575904575,37.42494004430917,5.012497309348432,37.48044455111976,30.72520407367253,45.0646760631214,86.6,3.136877428271624,87.0,81.0,90.0,0.4046728971962617,0.01465830573958703,0.40654205607476634,0.37850467289719625,0.4205607476635514,nan,nan,nan,nan,nan,3127749620.0,1280630855.6041675,2389045150.0,1988760865.0,5041442270.0,3138583730.0,1280595968.236435,2400998300.0,1998775155.0,5051142865.0,340556.0,0.0,340556.0,340556.0,340556.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35853049357339234,0.024590176131041513,0.35483447532687645,0.3303065139231656,0.39816179730151563
108,0.4,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,493.0273216782451,32.770172499513386,503.2856225555946,439.6452866310039,532.6817619869796,0.08185524278651347,0.007425429370364136,0.08076208186471592,0.07151704044738956,0.09230502815053114,40.06689837525747,4.563658783442452,38.979066747984255,34.1614060547777,47.48395102103306,86.1,2.6248809496813377,86.0,82.45,90.1,0.3416666666666667,0.010416194244767212,0.3412698412698413,0.3271825396825397,0.35753968253968255,nan,nan,nan,nan,nan,2714256220.0,562990587.6666604,2581664200.0,2043811945.0,3598404504.9999995,2727385580.0,563536961.6701052,2596272950.0,2055464295.0,3612310349.9999995,400900.0,0.0,400900.0,400900.0,400900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36215132142804174,0.019765478803127262,0.36790394690975403,0.3337339340447669,0.39004323860183326
13,-0.07,10,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.0,453.37181638733364,32.60041147327296,460.2828489706019,411.8790133809822,495.5550666415051,0.5203843677279586,0.054739788531318175,0.5242446796846468,0.45163115369754453,0.5864922731214028,1.6831492339383671,1.3136078687780057,0.9225461876073222,0.46057914912668674,3.6343502141279314,5.5,5.5,5.5,0.0,11.0,0.5,0.5,0.5,0.0,1.0,nan,nan,nan,nan,nan,212939700.0,144126493.03386244,225723600.0,39889020.0,408139080.0,213543880.0,144151245.76928777,226149300.0,40526360.0,408834200.0,1032.0,1032.0,1032.0,0.0,2064.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3855122767878371,0.14526864949584112,0.3755207921201511,0.23798641286325678,0.6267011965858592
13,-0.13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3189690963741688,0.08432749784813416,0.3296091269603947,0.18669726025088462,0.43091984590503707
13,-0.2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2948074070792872,0.07974194710820601,0.2960734989814505,0.17618373585575137,0.40327880864079824
13,-0.27,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33125621499788865,0.07023857409084763,0.3059084709976242,0.2437538943893838,0.44586483859745096
13,-0.33,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26894455529530337,0.08097456758253624,0.2697169346742675,0.138919608724555,0.3909619418171774
13,-0.4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2847179139425372,0.07226163645451947,0.2628678678004749,0.1958552865734767,0.3945868107374428
13,0.0,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,340.2417491242358,71.37225711785725,323.6762737469164,245.73487060471749,445.63739075006566,0.42261733464099827,0.08817572432491473,0.42595659361260424,0.305967401145755,0.5577703775137054,3.7494280025020985,2.0458368432053162,3.700942479250144,1.4743006077720113,7.204474437026286,10.6,0.8,11.0,9.45,11.549999999999999,0.8153846153846154,0.061538461538461535,0.8461538461538461,0.7269230769230769,0.8884615384615384,nan,nan,nan,nan,nan,36188160.0,21970118.268329825,32457500.0,12979485.0,73332809.99999996,36894820.0,21987808.424206357,33102900.0,13672150.0,74163339.99999996,2424.0,0.0,2424.0,2424.0,2424.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38135482743306387,0.062285486832499466,0.3833594825320106,0.2969545985116499,0.475108100461787
13,0.07,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,302.97947905306665,34.53847150607199,306.5578109968742,251.4638106147475,351.64910340738936,0.36019236874946264,0.07609418373726358,0.3719950958803899,0.26323914602107806,0.4665447344928622,4.033932448742569,2.052478523677789,3.325784287034306,1.6328213234323292,6.845063485039677,10.6,1.1135528725660042,10.5,9.0,12.0,0.7066666666666667,0.07423685817106698,0.7,0.6,0.8,nan,nan,nan,nan,nan,32821090.0,14446674.458950752,32119050.0,13059085.0,50996840.0,33492960.0,14459354.572193047,32907600.0,13687660.0,51626715.0,2784.0,0.0,2784.0,2784.0,2784.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33486864773314756,0.05438622269126715,0.3207693921862188,0.2758832958485308,0.42233604027648863
