scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,n,feasible_load_count_mean,completed_load_count_mean,task_completion_rate_mean,recovery_success_mean,recovery_time_s_mean,load_target_reached_rate_mean,mean_final_pose_error_m_mean,max_final_pose_error_m_mean,mean_final_orientation_error_deg_mean,max_final_orientation_error_deg_mean,lost_load_rate_mean,infeasible_load_count_mean,infeasible_load_detection_rate_mean,post_event_wrench_feasible_rate_mean,mean_wrench_residual_norm_mean,min_wrench_margin_mean,unsupported_time_s_mean,load_pause_time_s_mean,degraded_speed_time_s_mean,replacement_arrival_time_s_mean,final_assigned_loads_mean,final_idle_robots_mean,reassignment_count_mean,final_active_robot_rate_mean,failed_robot_count_mean,battery_margin_final_mean,min_battery_fraction_mean,communication_coverage_ratio_mean,communication_messages_mean,collision_count_mean,collision_rate_mean,safety_violation_count_mean,min_robot_clearance_m_mean,min_obstacle_clearance_m_mean,min_load_clearance_m_mean,travel_distance_m_mean,mean_path_length_m_mean,path_efficiency_ratio_mean,energy_proxy_wh_mean,mean_speed_mps_mean,max_speed_mps_mean,max_speed_violation_mps_mean,runtime_ms_mean,score_value_mean,reference_score_value_mean,signed_score_delta_vs_reference_mean,performance_gap_vs_reference_mean,optimality_gap_vs_reference_mean
battery_depletion_reallocation,cbba_recovery,CBBA recovery,sota,decentralized,baseline,cbba_recovery_auction,baseline_sota_decentralized,none,distributed_auction_recovery,local_bids_plus_neighbors,0,4,False,False,50,1.0,0.0,0.0,0.0,54.0,0.0,10.419828274539977,10.419828274539977,29.8630838428826,29.8630838428826,1.0,2.0,0.67,0.9308235294117647,4.599885438700589,-0.1982246844953265,0.0,33.52160000000001,1.6576000000000004,1.4135999999999982,1.66,2.0,77.58,0.995,0.04,0.013567140634870377,0.16356714063487035,1.0,21616.0,499.2,0.03307493540051679,633.96,-0.5741010324943653,-0.001958499144718171,0.08045502776288278,218.50118387398214,27.312647984247768,0.18761900977178086,1731.5624417339814,0.5044680557401592,0.7303413235676685,0.0,299.6439640154131,-202.6413899188408,-130.06627064082355,-72.57511927801723,0.24223487215975367,0.24223487215975367
battery_depletion_reallocation,cbf_recovery,CBF recovery,sota,centralized,baseline,centralized_cbf_recovery,baseline_sota_centralized,none,centralized_cbf_recovery,global_state_and_obstacles,0,5,False,False,50,1.0,0.0,0.0,0.0,54.0,0.0,10.017907808320007,10.017907808320007,24.379363515668693,24.379363515668693,1.0,2.0,1.0,0.9565490196078431,4.751933041537689,-0.19326866189483205,0.0,32.8216,1.9544000000000004,1.2147999999999985,1.0,3.62,85.34,1.0,0.0,0.029891030203460713,0.17989103020346073,1.0,21616.0,390.12,0.025847743987278876,510.06,-0.5608613472541518,0.0010686993549229994,0.0812712982453196,190.20690911860072,23.77586363982509,0.23180293595107615,1503.504167707954,0.43902681335836113,0.7303413235676685,0.0,283.82438799599186,-173.6342300864836,-130.06627064082355,-43.567959445660044,0.12734562761746604,0.12734562761746604
battery_depletion_reallocation,classic_centralized_replan,Classic centralized replanning,classic,centralized,baseline,periodic_global_replan,baseline_classic_centralized,none,centralized_periodic_replan,global_state,0,2,False,False,50,0.98,0.0,0.0,0.0,52.92,0.02,10.815931863802705,10.815931863802705,38.045018304645424,38.045018304645424,0.98,2.02,0.6933333333333332,0.8999215686274511,5.033752712201837,-0.19711138232000838,0.0,34.31960000000001,0.5712,1.763999999999998,1.6,1.4,67.58,0.8625,1.1,0.0011458768845949486,0.15114587688459497,1.0,21616.0,538.1,0.035652289140661236,715.68,-0.5778276999057905,0.0013176284950969098,0.08019346311233569,224.1824153886789,28.02280192358486,0.18197629638708293,1779.0952539427467,0.5182261601825985,0.7469399900123882,0.0,308.8334960024804,-201.9851349939746,-130.06627064082355,-71.91886435315105,0.2480077965632347,0.2480077965632347
battery_depletion_reallocation,classic_decentralized_greedy_recovery,Classic decentralized greedy recovery,classic,decentralized,baseline,local_greedy_recovery,baseline_classic_decentralized,none,local_greedy_recovery,local_load_robot_state,0,2,False,False,50,0.96,0.02,0.02,0.0,51.6308,0.06,10.008569287944313,10.008569287944313,30.108136445929567,30.108136445929567,0.94,2.04,0.6566666666666667,0.8938823529411764,4.5617060426453735,-0.16547824500215544,0.098,31.973200000000002,1.7108,1.5851999999999982,1.64,1.2,59.0,0.8825,0.94,0.002358282910446067,0.1523582829104461,1.0,21616.0,476.7,0.031584178095806,611.8,-0.5774389143844592,-0.004602526729283201,0.08126480310990453,213.4276587857672,26.6784573482209,0.1895258192472407,1691.349143346845,0.49381045847424654,0.7137426571229487,0.0,308.08947599260136,-185.53969294189966,-130.06627064082355,-55.47342230107613,0.20610309201430765,0.20610309201430765
battery_depletion_reallocation,ours_guarded_wrench_market_recovery,Ours guarded wrench-market recovery,model_based,decentralized,proposed,guarded_wrench_market_recovery,proposed_model_based_decentralized,model_based_tuning_optional,guarded_wrench_market_recovery,local_wrench_prices_and_repair,0,8,False,False,50,1.0,0.14,0.14,0.14,52.9808,0.14,5.91135106957049,5.91135106957049,8.850594923487902,8.850594923487902,0.86,2.0,0.91,0.9872941176470589,3.1464684018247713,-0.1385518585498509,0.0,24.36,4.340000000000001,0.548399999999998,1.04,3.9,105.86,1.0,0.0,0.03610319383072563,0.18610319383072568,1.0,21616.0,304.38,0.02016696481812761,404.36,-0.5561971146911313,0.0012153946516650937,0.08450331206866162,184.37007639209773,23.046259549012216,0.22002730003777052,1453.699746592649,0.425618055473831,0.763538656457108,0.0,292.9152180068195,-116.12982146012365,-130.06627064082355,13.936449180699901,0.04493944187072938,0.04493944187072938
battery_depletion_reallocation,primal_dual_recovery,Primal-dual recovery,model_based,decentralized,proposed,primal_dual_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_primal_dual_recovery,local_dual_prices,0,6,False,False,50,1.0,0.14,0.14,0.14,53.4344,0.14,7.301270850027688,7.301270850027688,13.253892719571857,13.253892719571857,0.86,2.0,0.96,0.9711372549019608,3.7373733710631765,-0.2646096239081926,0.06720000000000001,27.266399999999997,3.4804000000000004,1.0943999999999992,1.0,4.1,93.5,1.0,0.0,0.03795912387619727,0.1879591238761973,1.0,21616.0,374.34,0.024802226197575036,493.24,-0.5691250942372281,0.0028718731638871977,0.08158842194532656,184.069161510509,23.008645188813624,0.23036493909778552,1451.4822792966038,0.4251990548649186,0.7469399900123883,0.0,296.4218599931337,-116.3209086853649,-130.06627064082355,13.745361955458666,0.07208242870434706,0.07208242870434706
battery_depletion_reallocation,reference_resilient_oracle,Reference centralized resilient recovery,model_based_reference,centralized,reference,centralized_resilient_recovery,reference_model_based_reference_centralized,none,centralized_resilient_recovery,global_state_and_event_observation,0,10,False,False,50,1.0,0.08,0.08,0.08,53.4824,0.08,6.573825525297092,6.573825525297092,8.035739202759757,8.035739202759757,0.92,2.0,0.96,0.9736470588235295,3.2747806121300447,-0.14855871166249857,0.0,25.748800000000006,4.233600000000001,0.8255999999999978,1.02,4.08,80.68,0.9975,0.02,0.032175462573253856,0.18217546257325384,1.0,21616.0,297.26,0.019695222951036904,389.98,-0.55572794579375,-0.0007622977329555858,0.08214292232444065,183.42420166590017,22.92802520823752,0.226157440789293,1448.234781838678,0.4236183080036379,0.763538656457108,0.0,292.4236940010451,-130.06627064082355,-130.06627064082355,0.0,0.0,0.0
battery_depletion_reallocation,replicator_repair_recovery,Replicator repair recovery,model_based,decentralized,proposed,replicator_integer_repair,proposed_model_based_decentralized,model_based_tuning_optional,distributed_replicator_repair,local_payoff_and_repair,0,5,False,False,50,1.02,0.04,0.04,0.04,53.727199999999996,0.04,9.140004112950884,9.187897911720775,22.551177262386467,22.78752871515097,0.96,1.98,0.98,0.9573333333333334,4.509015865050705,-0.2054199010810174,0.11200000000000002,31.511200000000002,2.3828000000000005,1.1671999999999985,1.0,3.9,81.5,1.0,0.0,0.030247348713238375,0.18024734871323836,1.0,21616.0,405.82,0.02688796130656596,526.42,-0.5675707820063994,-0.0026349558490257664,0.08419235425406396,186.58390547794005,23.322988184742506,0.23365864042294018,1472.38972326671,0.4308555369067416,0.7469399900123882,0.0,285.47396200010553,-156.66418767680088,-130.06627064082355,-26.59791703597734,0.10952007593640455,0.10952007593640455
battery_depletion_reallocation,smith_qr_recovery,Smith-QR recovery,model_based,decentralized,proposed,smith_qr_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_smith_qr_recovery,local_deficit_prices,0,5,False,False,50,1.0,0.06,0.06,0.06,53.756,0.06,8.327426061699946,8.327426061699946,13.923442419539493,13.923442419539493,0.94,2.0,0.97,0.9705098039215686,4.0189422431807555,-0.1942990709550685,0.084,29.198400000000003,3.36,0.959999999999998,1.04,4.08,82.22,1.0,0.0,0.03656236706763777,0.1865623670676378,1.0,21616.0,383.24,0.025391903531438414,499.84,-0.564333710711227,0.0003231481234666611,0.08221934159028407,183.56980450637175,22.94622556329647,0.23064044147918605,1447.780576501479,0.42378313330284684,0.7469399900123883,0.0,285.9670240059495,-145.9225295957975,-130.06627064082355,-15.856258954973951,0.08120404835665473,0.08120404835665473
battery_depletion_reallocation,tensor_flow_recovery,Tensor-flow recovery,model_based,decentralized,proposed,tensor_flow_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_tensor_flow_recovery,local_tensor_field,0,7,False,False,50,1.0,0.08,0.08,0.08,53.776399999999995,0.08,7.840875925912021,7.840875925912021,15.62681826545615,15.62681826545615,0.92,2.0,0.95,0.984313725490196,3.87199007769102,-0.14335039509898362,0.0308,28.4816,3.3852,0.6127999999999983,1.02,3.88,97.56,0.995,0.04,0.030996502171659314,0.18099650217165933,1.0,21616.0,336.98,0.022326906512953024,441.7,-0.5666123734609577,0.003813120255772111,0.08245920984192308,183.5189332074776,22.9398666509347,0.22953828730349443,1448.0324576318592,0.4235851853603166,0.7469399900123882,0.0,288.36797998752445,-139.47602768730286,-130.06627064082355,-9.409757046479287,0.08221166320170643,0.08221166320170643
blocked_corridor_recovery,cbba_recovery,CBBA recovery,sota,decentralized,baseline,cbba_recovery_auction,baseline_sota_decentralized,none,distributed_auction_recovery,local_bids_plus_neighbors,0,4,False,False,50,1.26,0.0,0.0,0.0,60.0,0.0,10.370560308692786,11.328837240467617,38.150928509424695,43.83822834766075,1.0,1.74,0.62,0.9599647887323944,4.687188229183526,-0.06229466670912281,0.0,45.1584,3.934,0.03999999999999915,2.0,0.24,108.2,1.0,0.0,0.10612154037438938,0.2561215403743894,1.0,30888.0,788.5,0.02699602848534648,1028.74,-0.5776793528980666,-0.5103155651684008,-0.4480222914190357,293.1249400519693,32.56943778355213,0.13955392601274658,2315.4279503160415,0.5445063048536573,0.7294874776659632,0.0,492.2749839955941,-246.04960655544198,-198.8262803127838,-47.223326242658146,0.19200157405184798,0.19200157405184798
blocked_corridor_recovery,cbf_recovery,CBF recovery,sota,centralized,baseline,centralized_cbf_recovery,baseline_sota_centralized,none,centralized_cbf_recovery,global_state_and_obstacles,0,5,False,False,50,1.3,0.0,0.0,0.0,60.0,0.0,10.228205497459745,11.320121053698761,36.450133076630316,43.042494632439464,1.0,1.7,0.87,0.9717957746478874,4.8334601828438855,-0.06858433288046695,0.039200000000000006,47.571999999999996,3.623200000000001,0.03999999999999915,1.54,2.0,126.2,1.0,0.0,0.11225050022907039,0.2622505002290704,1.0,30888.0,641.8,0.021973431936455762,832.66,-0.5748063528482726,-0.5103155651684008,-0.4480222914190357,282.8119407270532,31.42354896967258,0.15665175125754574,2234.9356808863704,0.5250496201141688,0.7294874776659632,0.0,474.1197579889558,-230.00457816334972,-198.8262803127838,-31.178297850565855,0.12601509788325083,0.12601509788325083
blocked_corridor_recovery,classic_centralized_replan,Classic centralized replanning,classic,centralized,baseline,periodic_global_replan,baseline_classic_centralized,none,centralized_periodic_replan,global_state,0,2,False,False,50,1.22,0.0,0.0,0.0,58.8,0.02,10.134191002347603,11.095706854661305,37.002961824168636,42.06536967673697,0.98,1.78,0.6133333333333333,0.9283802816901408,4.749671577993612,-0.07773467143846952,0.0,45.22560000000001,2.4584,0.039199999999999166,1.98,0.12,90.52,1.0,0.0,0.08967756407001394,0.23967756407001395,1.0,30888.0,908.68,0.031110654615173924,1225.26,-0.5839191019273471,-0.5103155651684008,-0.4480222914190357,297.36740341085454,33.04082260120606,0.14007506374653012,2351.094544854557,0.5543651463189891,0.7460667385220081,0.0,490.8546540001407,-247.08780152748304,-198.8262803127838,-48.26152121469923,0.2061857768546423,0.2061857768546423
blocked_corridor_recovery,classic_decentralized_greedy_recovery,Classic decentralized greedy recovery,classic,decentralized,baseline,local_greedy_recovery,baseline_classic_decentralized,none,local_greedy_recovery,local_load_robot_state,0,2,False,False,50,1.46,0.0,0.0,0.0,60.0,0.0,9.529277736590027,11.322736863581142,33.27398123099937,43.31209488462423,1.0,1.54,0.71,0.9198239436619717,4.433459051652644,-0.08643649574164196,0.0,50.29080000000001,5.4824,0.03999999999999915,2.02,0.4,72.02,1.0,0.0,0.11494267403750065,0.2649426740375007,1.0,30888.0,625.76,0.02142426732402082,854.56,-0.5774051883875102,-0.5103155651684008,-0.4480222914190357,283.2317000552088,31.4701888950232,0.1450377082400441,2236.4079408870907,0.5269389051849662,0.7129082168099187,0.0,487.17186799505726,-220.56089342575643,-198.8262803127838,-21.734613112972593,0.09904530071564695,0.09904530071564695
blocked_corridor_recovery,ours_guarded_wrench_market_recovery,Ours guarded wrench-market recovery,model_based,decentralized,proposed,guarded_wrench_market_recovery,proposed_model_based_decentralized,model_based_tuning_optional,guarded_wrench_market_recovery,local_wrench_prices_and_repair,0,8,False,False,50,1.4,0.08,0.05,0.02,59.9312,0.05,8.657275911493226,9.815513099234037,23.819206369168406,28.999895469487786,0.95,1.6,0.88,0.9974647887323944,4.042617845243837,-0.059414164357494664,0.039200000000000006,43.54560000000001,7.280000000000001,0.03999999999999915,1.52,2.34,157.28,1.0,0.0,0.1201328300967977,0.2701328300967977,1.0,30888.0,535.5,0.01833401807723911,700.04,-0.5622121509412462,-0.5103155651684008,-0.4480222914190357,270.55458075402896,30.06162008378099,0.16562238082091818,2147.407703708924,0.5032161164839541,0.7626459993780528,0.0,484.5848979963921,-215.92430033416883,-198.8262803127838,-17.09802002138506,0.1110762043936308,0.1110762043936308
blocked_corridor_recovery,primal_dual_recovery,Primal-dual recovery,model_based,decentralized,proposed,primal_dual_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_primal_dual_recovery,local_dual_prices,0,6,False,False,50,1.48,0.04,0.02,0.0,60.0,0.02,9.095734893078017,10.623416322231257,26.073471274009133,33.32158945666144,0.98,1.52,0.93,0.9955985915492956,4.319625276859817,-0.06587123899456367,0.06720000000000001,48.232800000000005,7.372400000000002,0.03999999999999915,1.56,2.06,139.02,1.0,0.0,0.13171078192740443,0.28171078192740445,1.0,30888.0,661.2,0.022637633525061623,858.74,-0.5750683375236274,-0.5103155651684008,-0.4480222914190357,274.4425861157071,30.49362067952301,0.16666512611842837,2175.2868934289845,0.5096130397925589,0.7460667385220081,0.0,479.64321800041944,-225.51648419134105,-198.8262803127838,-26.690203878557213,0.11675349559500323,0.11675349559500323
blocked_corridor_recovery,reference_resilient_oracle,Reference centralized resilient recovery,model_based_reference,centralized,reference,centralized_resilient_recovery,reference_model_based_reference_centralized,none,centralized_resilient_recovery,global_state_and_event_observation,0,10,False,False,50,1.58,0.06,0.04,0.02,59.8332,0.04,8.20651462373649,9.8573051350005,21.116389224467838,27.661238243530203,0.96,1.42,0.9,0.9909154929577465,3.7944542840729225,-0.05360081576941046,0.039200000000000006,47.6784,9.6544,0.03999999999999915,1.68,1.76,109.54,1.0,0.0,0.12279708933748804,0.27279708933748803,1.0,30888.0,518.4,0.017748562037797865,675.44,-0.5718185333531008,-0.5103155651684008,-0.4480222914190357,267.0933032235144,29.677033691501595,0.17360649507944667,2116.4630148614315,0.4962887519013855,0.7626459993780528,0.0,482.21767000854015,-198.8262803127838,-198.8262803127838,0.0,0.0,0.0
blocked_corridor_recovery,replicator_repair_recovery,Replicator repair recovery,model_based,decentralized,proposed,replicator_integer_repair,proposed_model_based_decentralized,model_based_tuning_optional,distributed_replicator_repair,local_payoff_and_repair,0,5,False,False,50,1.4,0.0,0.0,0.0,60.0,0.0,9.6991012732594,11.042607912496125,30.790800540776853,38.68671184707306,1.0,1.6,0.92,0.9815845070422534,4.662810180777146,-0.05763799069815444,0.05040000000000001,48.7424,5.331200000000001,0.03999999999999915,1.56,2.14,116.02,1.0,0.0,0.11890470174142762,0.2689047017414276,1.0,30888.0,645.82,0.02211106546151739,840.0,-0.576592406071928,-0.5103155651684008,-0.4480222914190357,280.1838465353578,31.131538503928645,0.1638430260120086,2219.4484371446033,0.5204865681660982,0.746066738522008,0.0,473.8085380010307,-223.42701432450315,-198.8262803127838,-24.600734011719332,0.10545940386026852,0.10545940386026852
