candidate_id,title,title_original,title_norm,authors,authors_original,authors_norm,year,year_original,venue,venue_original,doi,doi_original,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,duplicate_status,dedup_status,dedup_parent_candidate_id,notes,seed_raw,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,manual_audit_status,manual_audit_decision,manual_audit_correction,manual_audit_reviewer,doi_recovery_status,doi_recovery_method,doi_recovery_candidates,snowball_anchor_ids,snowball_directions,doi_recovered,identity_resolution,version_relationship,alias_candidate_ids,alias_dois,alias_titles,alias_source_ids,fulltext_status,fulltext_source_url,fulltext_retrieved_at_utc,fulltext_sha256,fulltext_mime_type,fulltext_file_size,fulltext_access_note,fulltext_local_path,fulltext_identity_status,fulltext_identity_note,fulltext_attempted_urls,fulltext_error,fulltext_attempt_count
C48B0DC86870B,Pose consensus based on dual quaternion algebra with application to\n decentralized formation control of mobile manipulators,Pose consensus based on dual quaternion algebra with application to\n decentralized formation control of mobile manipulators,pose consensus based on dual quaternion algebra with application to n decentralized formation control of mobile manipulators,Heitor J. Savino; Luciano C. A. Pimenta; Julie Shah; Bruno Vilhena Adorno,Heitor J. Savino; Luciano C. A. Pimenta; Julie Shah; Bruno Vilhena Adorno,heitor j. savino; luciano c. a. pimenta; julie shah; bruno vilhena adorno,2018,2018,arXiv (Cornell University),arXiv (Cornell University),10.48550/arxiv.1810.08871,https://doi.org/10.48550/arxiv.1810.08871,10.48550/arxiv.1810.08871,,preprint,openalex:https://openalex.org/W4289374406,openalex,openalex,Q2_sharedload_distributed,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:39:35.814055+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;physical_feasibility,distributed_coordination;physical_feasibility,consensus_control,decentralized;centralized,unclear,unclear,unclear,unclear,explicit_contact_force,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,selected_single_reviewer,include_fulltext,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,,acquired_pdf,https://arxiv.org/pdf/1810.08871,2026-09-12T21:07:59.584307+00:00,eefbd4e9ffd57bd6e47d9a1a6e9a55e930944514d5897b1597d5a7ab33ffa021,application/pdf,3569317,openalex_oa_location; public unauthenticated route,data\fulltext\C48B0DC86870B\fulltext.pdf,identity_verified_title,Title token overlap=1.000; overlap=1.000,https://arxiv.org/pdf/1810.08871,,1
CDB1B854E2C33,A distributed approach for road clearance with multi-robot in urban search and rescue environment,,a distributed approach for road clearance with multi robot in urban search and rescue environment,"Nath, Amar; Arun, A. R.; Niyogi, Rajdeep",,,2019,,INTERNATIONAL JOURNAL OF INTELLIGENT ROBOTICS AND APPLICATIONS,,10.1007/s41315-019-00111-5,,10.1007/s41315-019-00111-5,"In urban search and rescue domains, robots explore the affected terrain to search and assist disaster victims. RoboCup Rescue simulation provides a platform for disaster management where heterogeneous field agents (fire-brigade agent, ambulance agent, and police force agent) collaborate to manage a mimicked calamity situation. The role of police force agents is crucial, as they clear the blocked roads to allow other agents to perform their tasks. In this paper we suggest a distributed multi-robot coordination approach for clearing a road blocked with heavy obstacles. The proposed framework is implemented and simulated in ARGoS, a multi-robot simulator. The experimental results show the validity and satisfactory performance of the proposed approach.",Article,wos:WOS:000495947800001,wos,wos:F02_primary_wos_plaintext_full_record_cited_references.txt,F02_primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,WOS:000495947800001,17,wos,2026-09-13T22:39:35.959274+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;heterogeneous_capabilities,distributed_coordination,physical_manipulation,distributed,mobile_robot,explicit_heterogeneous,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,explicit_industrial,unclear,explicit_experiment_or_hardware,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,,acquired_html,https://link.springer.com/article/10.1007/s41315-019-00111-5,2026-09-13T22:44:46.311566+00:00,b65b6fa5b582b1f46b6ef49e602ea9f90b23a43bc05b1c324d1d285410373cd3,text/html,301374,crossref_public_link; public unauthenticated route,data\fulltext\CDB1B854E2C33\fulltext.html,identity_verified_doi,Candidate DOI observed in extracted text; overlap=1.000,http://link.springer.com/content/pdf/10.1007/s41315-019-00111-5.pdf,,1
CF1B86C7C2CEE,A distributed method for dynamic multi-robot task allocation problems with critical time constraints,,a distributed method for dynamic multi robot task allocation problems with critical time constraints,"Chen, Xinye; Zhang, Ping; Du, Guanglong; Li, Fang",,,2019,,ROBOTICS AND AUTONOMOUS SYSTEMS,,10.1016/j.robot.2019.04.012,,10.1016/j.robot.2019.04.012,"This paper considers the task allocation problems in a distributed multi-robot system under critical time constraints. Considering the requirement of distributed computing, many existing distributed heuristic task allocation approaches tend to trap in local optimal and cannot obtain high-quality solutions. For a dynamic task allocation problem in a multi-robot system, not only the task information and the robot state may be subject to changes, but also the network status. That is, robots that each robot can communicate with may change over time, and sometimes there may even be no robots that it can communicate with. To solve these problems, a dynamic grouping allocation method is proposed. It builds upon the state-of-the-art consensus-based auction algorithms, extending them in both task inclusion phase and consensus phase. First, a cluster-first strategy and a task inclusion procedure that can be easily applied to the task inclusion phase of the algorithms are proposed, so that the solution quality of each iteration of the algorithms are significantly improved with a reasonable amount of computation. In addition, to increase the exploration capabilities, a proportional selection method is used in the task inclusion procedure when it is likely to trap in a local optimal. Second, the block-information-sharing strategy is used to avoid the possible conflicts that dynamic changes may bring. Numerical simulations demonstrate that the proposed method can provide conflict-free solutions in dynamic environments and can achieve outstanding performance in comparison with the state-of-the-art algorithms. (C) 2019 Elsevier B.V. All rights reserved.",Article,wos:WOS:000474324100003,wos;openalex_snowball,wos:F04_primary_wos_plaintext_full_record_cited_references.txt;openalex_snowball,F04_primary;SB_B_C85B2ACA511C4;SB_F_CD3F5AE83E98C;SB_B_CA9EA6431B5EC;SB_B_C981388000750,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,WOS:000474324100003,93,wos,2026-09-13T22:39:35.964044+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination;game_or_distributed_optimization,task_allocation;distributed_coordination,auction_market;consensus_control,distributed,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,explicit_theory_or_guarantee_terms,explicit_experiment_or_hardware,not_selected,,none_recorded,codex_agent_manual_pass,,,,C85B2ACA511C4;CD3F5AE83E98C;CA9EA6431B5EC;C981388000750,backward;forward,,,,,,,,unavailable_legally,,2026-09-12T21:17:05.015901+00:00,,,0,No legal/open full-text object verified without authentication,,not_applicable,No object promoted,https://api.elsevier.com/content/article/PII:S0921889018308182?httpAccept=text/plain;https://api.elsevier.com/content/article/PII:S0921889018308182?httpAccept=text/xml,https://api.elsevier.com/content/article/PII:S0921889018308182?httpAccept=text/plain:http_error;https://api.elsevier.com/content/article/PII:S0921889018308182?httpAccept=text/xml:abstract_or_landing_only,2
C467911FC59C7,Autonomous Multi-material Construction with a Heterogeneous Robot Team,Autonomous Multi-material Construction with a Heterogeneous Robot Team,autonomous multi material construction with a heterogeneous robot team,Maira Saboia; Vivek Thangavelu; Nils Napp,Maira Saboia; Vivek Thangavelu; Nils Napp,maira saboia; vivek thangavelu; nils napp,2019,2019,Springer Proceedings in Advanced Robotics Distributed Autonomous Robotic Systems,Springer Proceedings in Advanced Robotics Distributed Autonomous Robotic Systems,10.1007/978-3-030-05816-6_27,10.1007/978-3-030-05816-6_27,10.1007/978-3-030-05816-6_27,,book-chapter,crossref:10.1007/978-3-030-05816-6_27,crossref,crossref,Q5_heterogeneous_local,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,3,crossref,2026-09-13T22:39:35.872704+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,heterogeneous_capabilities,unclear,unclear,unclear,unclear,explicit_heterogeneous,team,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,,acquired_html,https://link.springer.com/chapter/10.1007/978-3-030-05816-6_27,2026-09-12T21:08:01.366339+00:00,e7a6a11073e49f6f3ee3b6875a15b7366cf2e773e21623abb4e9a3c6fd87ba14,text/html,305255,crossref_public_link; public unauthenticated route,data\fulltext\C467911FC59C7\fulltext.html,identity_verified_doi,Candidate DOI observed in extracted text; overlap=1.000,http://link.springer.com/content/pdf/10.1007/978-3-030-05816-6_27,,1
CAE5853470E5F,Coalition Formation for Multi-Robot Task Allocation via Correlation Clustering,Coalition Formation for Multi-Robot Task Allocation via Correlation Clustering,coalition formation for multi robot task allocation via correlation clustering,Ayan Dutta; Vladimir Ufimtsev; Asai Asaithambi; Emily Czarnecki,Ayan Dutta; Vladimir Ufimtsev; Asai Asaithambi; Emily Czarnecki,ayan dutta; vladimir ufimtsev; asai asaithambi; emily czarnecki,2019,2019,Cybernetics and Systems,Cybernetics and Systems,10.1080/01969722.2019.1677334,10.1080/01969722.2019.1677334,10.1080/01969722.2019.1677334,"The complexity of a vast number of real world tasks provides a great challenge for the currently available robots due to their limited capabilities. Thus, multiple robots would need to form coalitions for the completion of such tasks. In this paper, we examine the multi-robot coalition formation problem for task allocation where a group of robots needs to be allocated to a set of tasks. Our approach for this problem is to use a correlation clustering technique enabling similar robots to form coalitions. The algorithm presented in this paper is fast and scales better in comparison to two existing algorithms.",journal-article,crossref:10.1080/01969722.2019.1677334,crossref;wos,crossref;wos:F01_primary_wos_plaintext_full_record_cited_references.txt,Q1_coalition_transport;F01_primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,WOS:000495146200005,14,wos,2026-09-13T22:39:35.773596+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,mobile_robot,unclear,explicit_coalition,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,,unavailable_legally,,2026-09-12T21:08:03.142022+00:00,,,0,No legal/open full-text object verified without authentication,,not_applicable,No object promoted,https://www.tandfonline.com/doi/pdf/10.1080/01969722.2019.1677334;https://doi.org/10.1080/01969722.2019.1677334,https://www.tandfonline.com/doi/pdf/10.1080/01969722.2019.1677334:blocked_access;https://doi.org/10.1080/01969722.2019.1677334:blocked_access,2
C321A5B5AEA69,Comparison of multi-robot task allocation algorithms,Comparison of multi-robot task allocation algorithms,comparison of multi robot task allocation algorithms,Enríquez Gómez,Enríquez Gómez,enríquez gómez,2019,2019,Publication Server of Bonn-Rhein-Sieg University of Applied Sciences (Bonn-Rhein-Sieg University of Applied Sciences),Publication Server of Bonn-Rhein-Sieg University of Applied Sciences (Bonn-Rhein-Sieg University of Applied Sciences),10.18418/978-3-96043-075-9,https://doi.org/10.18418/978-3-96043-075-9,10.18418/978-3-96043-075-9,,report,openalex:https://openalex.org/W3010060985,openalex,openalex,Q5_heterogeneous_local,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,openalex,2026-09-13T22:39:35.895816+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,,unavailable_legally,,2026-09-12T21:08:08.426368+00:00,,,0,No legal/open full-text object verified without authentication,,not_applicable,No object promoted,https://pub.h-brs.de/files/4620/brsu_techreport_02_2019_Gomez_pdf1-4.pdf;https://doi.org/10.18418/978-3-96043-075-9;https://nbn-resolving.org/urn:nbn:de:hbz:1044-opus-46203,https://pub.h-brs.de/files/4620/brsu_techreport_02_2019_Gomez_pdf1-4.pdf:identity_mismatch_title;https://doi.org/10.18418/978-3-96043-075-9:identity_mismatch_title;https://nbn-resolving.org/urn:nbn:de:hbz:1044-opus-46203:identity_mismatch_title,3
CC56ADBF6105B,Cooperative Heterogeneous Multi-Robot Systems: A Survey,,cooperative heterogeneous multi robot systems a survey,"Rizk, Yara; Awad, Mariette; Tunstel, Edward W.",,,2019,,ACM COMPUTING SURVEYS,,10.1145/3303848,,10.1145/3303848,"The emergence of the Internet of things and the widespread deployment of diverse computing systems have led to the formation of heterogeneous multi-agent systems (MAS) to complete a variety of tasks. Motivated to highlight the state of the art on existing MAS while identifying their limitations, remaining challenges, and possible future directions, we survey recent contributions to the field. We focus on robot agents and emphasize the challenges of MAS sub-fields including task decomposition, coalition formation, task allocation, perception, and multi-agent planning and control. While some components have seen more advancements than others, more research is required before effective autonomous MAS can be deployed in real smart city settings that are less restrictive than the assumed validation environments of MAS. Specifically, more autonomous end-to-end solutions need to be experimentally tested and developed while incorporating natural language ontology and dictionaries to automate complex task decomposition and leveraging big data advancements to improve perception algorithms for robotics.",Article,wos:WOS:000473754100007,wos;openalex_snowball,wos:F01_primary_wos_plaintext_full_record_cited_references.txt;openalex_snowball,F01_primary;SB_B_C85B2ACA511C4,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,WOS:000473754100007,392,wos,2026-09-13T22:39:35.954014+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities,task_allocation,survey,unclear,mobile_robot,explicit_heterogeneous,explicit_coalition,unclear,unclear,unclear,unclear,unclear,unclear,explicit_experiment_or_hardware,not_selected,,none_recorded,codex_agent_manual_pass,,,,C85B2ACA511C4,backward,,,,,,,,unavailable_legally,,2026-09-12T21:16:52.341715+00:00,,,0,No legal/open full-text object verified without authentication,,not_applicable,No object promoted,https://dl.acm.org/doi/10.1145/3303848;https://dl.acm.org/doi/pdf/10.1145/3303848,https://dl.acm.org/doi/10.1145/3303848:blocked_access;https://dl.acm.org/doi/pdf/10.1145/3303848:blocked_access,2
CB1F1CB75985D,Cooperative Manipulation of an Unknown Payload With Concurrent Mass and Drag Force Estimation,,cooperative manipulation of an unknown payload with concurrent mass and drag force estimation,"Thapa, Sandesh; Self, Ryan V.; Kamalapurkar, Rushikesh; Bai, He",,,2019,,IEEE CONTROL SYSTEMS LETTERS,,10.1109/lcsys.2019.2919841,,10.1109/lcsys.2019.2919841,"In this letter, we consider a team of robots that cooperatively transport a payload with an unknown mass in the presence of unknown drag forces. We develop a concurrent learning-based adaptive control algorithm that estimates the drag forces and the unknown mass and drives the agents and the payload to a common desired velocity. The algorithm also regulates the contact forces on the payload. We prove that the estimated parameters, including the mass of the payload, converge to their true values. We validate the effectiveness of the proposed algorithm using two simulation examples.",Article,wos:WOS:000658898200022,wos,wos:F05_primary_wos_plaintext_full_record_cited_references.txt,F05_primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,WOS:000658898200022,11,wos,2026-09-13T22:39:35.967352+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation;physical_feasibility,cooperative_transport;physical_feasibility,learning;physical_manipulation,unclear,unclear,unclear,team,explicit_transport_or_manipulation,explicit_contact_force,unclear,unclear,unclear,unclear,explicit_experiment_or_hardware,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,,abstract_only,,2026-09-13T22:44:47.757449+00:00,,,0,No legal/open full-text object verified without authentication,,not_applicable,No object promoted,http://xplorestaging.ieee.org/ielx7/7782633/8728288/08725526.pdf?arnumber=8725526,http://xplorestaging.ieee.org/ielx7/7782633/8728288/08725526.pdf?arnumber=8725526:abstract_or_landing_only,1
C201C8C16A7C2,Correlation clustering based coalition formation for multi-robot task allocation,Correlation clustering based coalition formation for multi-robot task allocation,correlation clustering based coalition formation for multi robot task allocation,Ayan Dutta; Vladimir Ufimtsev; Asai Asaithambi,Ayan Dutta; Vladimir Ufimtsev; Asai Asaithambi,ayan dutta; vladimir ufimtsev; asai asaithambi,2019,2019,Proceedings of the 34th ACM/SIGAPP Symposium on Applied Computing,Proceedings of the 34th ACM/SIGAPP Symposium on Applied Computing,10.1145/3297280.3297369,10.1145/3297280.3297369,10.1145/3297280.3297369,"Due to the inherent complexity of many real world tasks and the limited capabilities of currently available robots in the market, it is almost impossible for a single robot to finish a complex task. Therefore several robots may need to form coalitions to complete such tasks. In this paper, we study the multi-robot coalition formation problem for instantaneous task allocation (IA) where a group of robots needs to be allocated to a set of tasks so that the tasks can be finished optimally. This is a well-known NP-hard problem. To tackle this notoriously difficult problem, we use a correlation clustering technique that enables us to bring similar robots together to form coalitions. This clustering is achieved by using a Linear Programming-based graph partitioning approach along with a region growing strategy. The algorithm presented in this paper is fast and efficient in allocating (near) optimal robot coalitions to tasks.",proceedings-article,crossref:10.1145/3297280.3297369,crossref;wos;stage1c_query_repair,crossref;wos:F01_primary_wos_plaintext_full_record_cited_references.txt,Q1_coalition_transport;F01_primary;Q10_industrial_context,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,WOS:000474685800123,11,wos,2026-09-13T22:39:35.772970+00:00,unique,unique,,stage1c_metadata_recontact,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,mobile_robot,unclear,explicit_coalition,unclear,unclear,unclear,unclear,unclear,explicit_theory_or_guarantee_terms,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,,unavailable_legally,,2026-09-12T21:08:11.115995+00:00,,,0,No legal/open full-text object verified without authentication,,not_applicable,No object promoted,https://dl.acm.org/doi/10.1145/3297280.3297369;https://dl.acm.org/doi/pdf/10.1145/3297280.3297369;https://doi.org/10.1145/3297280.3297369,https://dl.acm.org/doi/10.1145/3297280.3297369:blocked_access;https://dl.acm.org/doi/pdf/10.1145/3297280.3297369:blocked_access;https://doi.org/10.1145/3297280.3297369:blocked_access,3
C75B1DEBFD8C8,Correlation Clustering-based Multi-robot Task Allocation: A Tale of Two Graphs,,correlation clustering based multi robot task allocation a tale of two graphs,"Dutta, Ayan; Czarnecki, Emily; Ufimtsev, Vladimir; Asaithambi, Asai",,,2019,,APPLIED COMPUTING REVIEW,,,,,"Robots currently available in the market are somewhat limited in their capabilities, which makes it difficult for a single robot to handle many real-world tasks that are inherently complex. Thus, it becomes necessary to engage multiple robots which might form coalitions to complete such complex tasks. In this paper, we consider the well-known NP-hard problem of forming coalitions with the goal of instantaneous allocation (IA) of a group of robots to a set of tasks for optimal completion of the tasks. With the goal of bringing similar robots together to form coalitions, we use a correlation clustering technique, which uses a Linear Programming-based graph partitioning approach along with a region growing strategy. Our proposed approach is shown to gracefully handle both cost and utility-based objective functions for task allocation. We demonstrate that the resulting algorithm is fast and efficient in allocating (near) optimal robot coalitions to tasks. Furthermore, it outperforms two existing approaches in terms of execution times while yielding similar new-optimal solutions.",Article,wos:WOS:000512294400001,wos,wos:F01_primary_wos_plaintext_full_record_cited_references.txt,F01_primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,WOS:000512294400001,0,wos,2026-09-13T22:39:35.953858+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,mobile_robot,unclear,explicit_coalition,unclear,unclear,unclear,unclear,unclear,explicit_theory_or_guarantee_terms,unclear,not_selected,,none_recorded,codex_agent_manual_pass,not_recovered,,"[{""accepted"": false, ""doi"": ""10.1145/3381307.3381308"", ""reason"": ""title_below_threshold"", ""score"": 84.21052631578947, ""source"": ""crossref""}, {""accepted"": false, ""doi"": ""10.1145/3297280.3297369"", ""reason"": ""title_below_threshold"", ""score"": 71.33757961783441, ""source"": ""crossref""}, {""accepted"": false, ""doi"": ""10.1080/01969722.2019.1677334"", ""reason"": ""title_below_threshold"", ""score"": 61.935483870967744, ""source"": ""crossref""}, {""accepted"": false, ""doi"": ""10.1007/s12065-026-01257-5"", ""reason"": ""title_below_threshold"", ""score"": 64.44444444444444, ""source"": ""crossref""}, {""accepted"": false, ""doi"": ""10.5772/13106"", ""reason"": ""title_below_threshold"", ""score"": 54.54545454545454, ""source"": ""crossref""}, {""accepted"": false, ""doi"": ""10.1016/j.comnet.2021.108177"", ""reason"": ""title_below_threshold"", ""score"": 41.41414141414141, ""source"": ""openalex""}, {""accepted"": false, ""doi"": ""10.1016/j.heliyon.2024.e25383"", ""reason"": ""title_below_threshold"", ""score"": 41.666666666666664, ""source"": ""openalex""}, {""accepted"": false, ""doi"": ""10.1109/access.2021.3130900"", ""reason"": ""title_below_threshold"", ""score"": 43.27485380116959, ""source"": ""openalex""}, {""accepted"": false, ""doi"": ""10.1007/s10586-022-03658-4"", ""reason"": ""title_below_threshold"", ""score"": 46.15384615384615, ""source"": ""openalex""}, {""accepted"": false, ""doi"": ""10.65109/lvju5196"", ""reason"": ""title_below_threshold"", ""score"": 51.127819548872175, ""source"": ""openalex""}]",,,,,,,,,,abstract_only,,2026-09-13T22:44:47.766595+00:00,,,0,No legal/open full-text object verified without authentication,,not_applicable,No object promoted,,No public OA route observed,0
CA96697F41316,Energy Conscious Over-actuated Multi-Agent Payload Transport Robot: Simulations and Preliminary Physical Validation,Energy Conscious Over-actuated Multi-Agent Payload Transport Robot: Simulations and Preliminary Physical Validation,energy conscious over actuated multi agent payload transport robot simulations and preliminary physical validation,Rahul Tallamraju; Pulkit Verma; Venkatesh Sripada; Shrey Agrawal; Kamalakar Karlapalem,Rahul Tallamraju; Pulkit Verma; Venkatesh Sripada; Shrey Agrawal; Kamalakar Karlapalem,rahul tallamraju; pulkit verma; venkatesh sripada; shrey agrawal; kamalakar karlapalem,2019,2019,2019 28th IEEE International Conference on Robot and Human Interactive Communication (RO-MAN),2019 28th IEEE International Conference on Robot and Human Interactive Communication (RO-MAN),10.1109/ro-man46459.2019.8956442,10.1109/ro-man46459.2019.8956442,10.1109/ro-man46459.2019.8956442,,proceedings-article,crossref:10.1109/ro-man46459.2019.8956442,crossref;stage1c_query_repair,crossref,Q4_recovery_replacement;Q13_collective_transport,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,3,crossref,2026-09-13T22:39:35.852910+00:00,unique,unique,,stage1c_metadata_recontact,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,unclear,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,explicit_experiment_or_hardware,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,,unavailable_legally,,2026-09-12T21:08:13.177696+00:00,,,0,No legal/open full-text object verified without authentication,,not_applicable,No object promoted,http://xplorestaging.ieee.org/ielx7/8951224/8956239/08956442.pdf?arnumber=8956442;https://doi.org/10.1109/ro-man46459.2019.8956442,http://xplorestaging.ieee.org/ielx7/8951224/8956239/08956442.pdf?arnumber=8956442:abstract_or_landing_only;https://doi.org/10.1109/ro-man46459.2019.8956442:abstract_or_landing_only,2
CE32FC18DFAE3,Flexible co-manipulation and transportation with mobile multi-robot system,,flexible co manipulation and transportation with mobile multi robot system,"Hichri, Bassem; Adouane, Lounis; Fauroux, Jean-Christophe; Mezouar, Youcef; Doroftei, Ioan",,,2019,,ASSEMBLY AUTOMATION,,10.1108/aa-12-2017-190,,10.1108/aa-12-2017-190,Purpose The purpose of this paper is to address optimal positioning of a group of mobile robots for a successful manipulation and transportation of payloads of any shape. Design/methodology/approach The chosen methodology to achieve optimal positioning of the robots around the payload to lift it and to transport it while maintaining a geometric multi-robot formation is presented. This appropriate configuration of the set of robots is obtained by combining constraints ensuring stable and safe lifting and transport of the payload. A suitable control law is then used to track a virtual structure in which each elementary robot has to keep its desired position with respect to the payload. Findings An optimal positioning of mobile robots around a payload to ensure stable co-manipulation and transportation task according to stability multi-criteria constraints. Simulation and experimental results validate the proposed control architecture and strategy for a successful transportation task based on virtual structure navigation approach. Originality/value This paper presents a new strategy for co-manipulation and co-transportation task based on a virtual structure navigation approach. An algorithm for optimal positioning of mobile robots around a payload of any mass and shape is proposed while ensuring stability during the whole process by respecting multi-criteria task stability constraints.,Article,wos:WOS:000482432000005,wos,wos:F05_primary_wos_plaintext_full_record_cited_references.txt,F05_primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,WOS:000482432000005,13,wos,2026-09-13T22:39:35.967510+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,safety_or_navigation,safety_navigation,planning;physical_manipulation,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,explicit_theory_or_guarantee_terms,explicit_experiment_or_hardware,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,,abstract_only,,2026-09-13T22:44:49.300407+00:00,,,0,No legal/open full-text object verified without authentication,,not_applicable,No object promoted,https://www.emerald.com/ria/article-pdf/39/3/422/34464/aa-12-2017-190.pdf;https://www.emerald.com/insight/content/doi/10.1108/AA-12-2017-190/full/xml,https://www.emerald.com/ria/article-pdf/39/3/422/34464/aa-12-2017-190.pdf:blocked_access;https://www.emerald.com/insight/content/doi/10.1108/AA-12-2017-190/full/xml:blocked_access,2
