scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,n,feasible_load_count_mean,completed_load_count_mean,task_completion_rate_mean,recovery_success_mean,recovery_time_s_mean,load_target_reached_rate_mean,mean_final_pose_error_m_mean,max_final_pose_error_m_mean,mean_final_orientation_error_deg_mean,max_final_orientation_error_deg_mean,lost_load_rate_mean,infeasible_load_count_mean,infeasible_load_detection_rate_mean,post_event_wrench_feasible_rate_mean,mean_wrench_residual_norm_mean,min_wrench_margin_mean,unsupported_time_s_mean,load_pause_time_s_mean,degraded_speed_time_s_mean,replacement_arrival_time_s_mean,final_assigned_loads_mean,final_idle_robots_mean,reassignment_count_mean,final_active_robot_rate_mean,failed_robot_count_mean,battery_margin_final_mean,min_battery_fraction_mean,communication_coverage_ratio_mean,communication_messages_mean,collision_count_mean,collision_rate_mean,safety_violation_count_mean,min_robot_clearance_m_mean,min_obstacle_clearance_m_mean,min_load_clearance_m_mean,travel_distance_m_mean,mean_path_length_m_mean,path_efficiency_ratio_mean,energy_proxy_wh_mean,mean_speed_mps_mean,max_speed_mps_mean,max_speed_violation_mps_mean,runtime_ms_mean,score_value_mean,reference_score_value_mean,signed_score_delta_vs_reference_mean,performance_gap_vs_reference_mean,optimality_gap_vs_reference_mean
battery_depletion_reallocation,cbf_recovery,CBF recovery,sota,centralized,baseline,centralized_cbf_recovery,baseline_sota_centralized,none,centralized_cbf_recovery,global_state_and_obstacles,0,5,False,False,12,2.0,1.0,0.5,0.0,54.0,0.5,2.5935060280533335,4.83595315101041,0.06851481087538466,0.1370293630134263,0.5,1.0,0.0,0.9099673202614379,0.10659264612482461,-0.27913737725796356,0.0,1.3183333333333336,9.520000000000001,4.914999999999999,2.0,2.25,4.916666666666667,0.9791666666666666,0.16666666666666666,0.02184845064607629,0.17184845064607626,1.0,21616.0,0.0,0.0,210.75,0.11499999958210387,0.13752611695881192,0.0799994910881676,123.76816979706943,15.47102122463368,0.38637689495062183,1011.0969798112359,0.3185121268647603,0.7352445579676959,0.0,494.20473333642195,-40.556993148863874,-40.85388549411306,0.296892345249186,0.00931323306570363,0.00931323306570363
battery_depletion_reallocation,classic_decentralized_greedy_recovery,Classic decentralized greedy recovery,classic,decentralized,baseline,local_greedy_recovery,baseline_classic_decentralized,none,local_greedy_recovery,local_load_robot_state,0,2,False,False,12,2.0,1.0,0.5,0.0,54.0,0.5,2.599698627209843,4.841845859210764,0.06620481244580556,0.13240930527164083,0.5,1.0,0.0,0.8598039215686275,0.11581044300408755,-0.3193445993857016,0.0,1.1316666666666668,13.230000000000002,6.968333333333333,2.0,1.25,4.833333333333333,0.8958333333333334,0.8333333333333334,0.003857242168737781,0.15385724216873778,1.0,21616.0,0.0,0.0,196.25,0.11499999922156978,0.11499999900063344,0.07999946551058307,123.86166000278915,15.482707500348644,0.3593057173747836,1012.9602865456806,0.3247916519685604,0.7185344543775211,0.0,536.5828666836023,-42.56056263504497,-40.85388549411306,-1.7066771409319106,0.013599384374025103,0.013599384374025103
battery_depletion_reallocation,ours_guarded_wrench_market_recovery,Ours guarded wrench-market recovery,model_based,decentralized,proposed,guarded_wrench_market_recovery,proposed_model_based_decentralized,model_based_tuning_optional,guarded_wrench_market_recovery,local_wrench_prices_and_repair,0,8,False,False,12,2.0,1.0,0.5,0.0,54.0,0.5,2.4312158800756087,4.499734871857073,5.2777882886809e-05,0.00010555576126995257,0.5,1.0,0.0,0.8527777777777779,0.07138876558558545,-0.2628093346013821,0.0,0.6883333333333335,12.845,6.665,2.0,2.3333333333333335,5.0,0.9895833333333334,0.08333333333333333,0.01484380549855757,0.16484380549855757,1.0,21616.0,0.0,0.0,54.083333333333336,0.1149999993848604,0.12158175722024601,0.07999941881785812,123.8387647896514,15.479845598706426,0.378384831117597,1009.8611620225732,0.31772552514571045,0.7686647651480457,0.0,538.4067416598555,-40.33544866271859,-40.85388549411306,0.5184368313944722,0.00016356977328542334,0.00016356977328542334
battery_depletion_reallocation,reference_resilient_oracle,Reference centralized resilient recovery,model_based_reference,centralized,reference,centralized_resilient_recovery,reference_model_based_reference_centralized,none,centralized_resilient_recovery,global_state_and_event_observation,0,10,False,False,12,2.0,1.0,0.5,0.0,54.0,0.5,2.433358177399103,4.503633477034492,5.0257332440594885e-05,0.00010051466141014445,0.5,1.0,0.0,0.8519607843137256,0.07441525949615564,-0.2641559140928685,0.0,0.7233333333333335,13.766666666666667,6.711666666666666,2.0,2.3333333333333335,5.166666666666667,1.0,0.0,0.01552960457855312,0.16552960457855312,1.0,21616.0,0.0,0.0,62.5,0.1149999996320622,0.12455583747205812,0.07999933781773344,124.90270589971131,15.612838237463913,0.3760819554489457,1019.2151308283898,0.3185119000577504,0.7686647651480457,0.0,534.101133341513,-40.85388549411306,-40.85388549411306,0.0,0.0,0.0
battery_depletion_reallocation,smith_qr_recovery,Smith-QR recovery,model_based,decentralized,proposed,smith_qr_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_smith_qr_recovery,local_deficit_prices,0,5,False,False,12,2.0,1.0,0.5,0.0,54.0,0.5,2.6032361330865705,4.845239857308446,0.054470498819249806,0.10894084072434589,0.5,1.0,0.0,0.8797385620915033,0.09037842106111138,-0.2370332693015984,0.0,0.8166666666666668,12.191666666666668,5.463333333333334,2.0,1.8333333333333333,4.916666666666667,0.9895833333333334,0.08333333333333333,0.022427191793139095,0.17242719179313906,1.0,21616.0,0.0,0.0,214.83333333333334,0.11499999965904727,0.12650633432092898,0.07999943231125345,122.50363455427448,15.31295431928431,0.3804320797807142,1001.0578226087915,0.3206798294259282,0.7519546615578708,0.0,496.3502000124815,-41.68063709366236,-40.85388549411306,-0.8267515995492959,0.012184760441673147,0.012184760441673147
battery_depletion_reallocation,tensor_flow_recovery,Tensor-flow recovery,model_based,decentralized,proposed,tensor_flow_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_tensor_flow_recovery,local_tensor_field,0,7,False,False,12,2.0,1.0,0.5,0.0,54.0,0.5,2.430827893845303,4.5018717375307284,4.0284409475534733e-05,8.056880666988764e-05,0.5,1.0,0.0,0.8439542483660132,0.08160771992685818,-0.3033950387292312,0.0,0.7000000000000001,13.62666666666667,7.434999999999999,2.0,2.1666666666666665,4.583333333333333,0.9895833333333334,0.08333333333333333,0.020382351833736552,0.17038235183373654,1.0,21616.0,0.0,0.0,57.666666666666664,0.11499999966784706,0.11999556815254152,0.07999931631430458,123.16578892693151,15.395723615866439,0.37937612443738916,1006.3177728900279,0.3129875130810233,0.7519546615578708,0.0,540.1623583262941,-40.50770710391614,-40.85388549411306,0.34617839019691843,0.001405564666306541,0.001405564666306541
blocked_corridor_recovery,cbf_recovery,CBF recovery,sota,centralized,baseline,centralized_cbf_recovery,baseline_sota_centralized,none,centralized_cbf_recovery,global_state_and_obstacles,0,5,False,False,12,3.0,1.0,0.3333333333333333,0.0,60.0,0.3333333333333333,3.441204230110278,5.244272895294441,0.21809155990471332,0.6542695328616323,0.6666666666666669,0.0,1.0,0.9993153364632238,0.08469441001863941,-0.01641699204911017,0.0,2.905,4.981666666666667,0.03999999999999915,2.0,2.4166666666666665,5.166666666666667,1.0,0.0,0.3480345417499675,0.4980345417499676,1.0,30888.0,0.0,0.0,134.91666666666666,0.11499999973493182,0.12632337872390845,0.07999999999999889,128.1400249584659,14.237780550940656,0.4365059386788616,1013.4100975348683,0.25969512270206263,0.7301493878822627,0.0,648.3852083329111,-38.69330144000991,-37.7306387960377,-0.9626626439722035,0.005837485862441205,0.005837485862441205
blocked_corridor_recovery,classic_decentralized_greedy_recovery,Classic decentralized greedy recovery,classic,decentralized,baseline,local_greedy_recovery,baseline_classic_decentralized,none,local_greedy_recovery,local_load_robot_state,0,2,False,False,12,3.0,1.0,0.3333333333333333,0.0,60.0,0.3333333333333333,3.437106042790301,5.238024014666663,0.21964196503990754,0.6589161692860348,0.6666666666666669,0.0,1.0,0.9931533646322378,0.09711888826885874,-0.0252025311658672,0.0,3.5466666666666673,5.366666666666667,0.03999999999999915,2.0,2.6666666666666665,5.333333333333333,1.0,0.0,0.3626048009802323,0.5126048009802323,1.0,30888.0,0.0,0.0,133.66666666666666,0.11499999967317431,0.11499999950519274,0.07999999999999897,127.61749242633674,14.17972138070408,0.4338027062867813,1006.9697191857185,0.2642386652196405,0.7073907931639836,0.0,680.2039666896841,-38.85075908572844,-37.7306387960377,-1.1201202896907414,0.007814067488224248,0.007814067488224248
blocked_corridor_recovery,ours_guarded_wrench_market_recovery,Ours guarded wrench-market recovery,model_based,decentralized,proposed,guarded_wrench_market_recovery,proposed_model_based_decentralized,model_based_tuning_optional,guarded_wrench_market_recovery,local_wrench_prices_and_repair,0,8,False,False,12,3.0,1.0,0.3333333333333333,0.0,60.0,0.3333333333333333,3.455731130515677,5.263606145182484,0.0019211870743124214,0.005763561216323832,0.6666666666666669,0.0,1.0,1.0,0.06012257984136852,-0.008038382107761718,0.0,2.1700000000000004,3.815000000000001,0.03999999999999915,2.0,2.5833333333333335,4.666666666666667,1.0,0.0,0.35974614250113074,0.5097461425011308,1.0,30888.0,0.0,0.0,141.16666666666666,0.11499999975940274,0.14921676600062764,0.07999999999999895,124.04558851667754,13.782843168519726,0.43565702227329056,975.12155400838,0.25413523926174647,0.7633379964223654,0.0,677.2832999898432,-37.52636359226887,-37.7306387960377,0.2042752037688397,0.0005889324679638352,0.0005889324679638352
blocked_corridor_recovery,reference_resilient_oracle,Reference centralized resilient recovery,model_based_reference,centralized,reference,centralized_resilient_recovery,reference_model_based_reference_centralized,none,centralized_resilient_recovery,global_state_and_event_observation,0,10,False,False,12,3.0,1.0,0.3333333333333333,0.0,60.0,0.3333333333333333,3.454028535203873,5.260803229061197,0.0017899009807069734,0.0053697027697666615,0.6666666666666669,0.0,1.0,1.0,0.07723900651518173,-0.016831039875155673,0.0,2.7416666666666667,4.083333333333334,0.03999999999999915,2.0,2.5833333333333335,4.833333333333333,1.0,0.0,0.35719707753313196,0.507197077533132,1.0,30888.0,0.0,0.0,133.91666666666666,0.11499999972850783,0.15108333330472898,0.07999999999999878,125.18392327498572,13.909324808331746,0.438839438453592,983.9291920658201,0.2531524326016531,0.7633379964223654,0.0,671.5237416695649,-37.7306387960377,-37.7306387960377,0.0,0.0,0.0
