M,quota_mode,spatial_mode,replicates,milp_feasibility_rate,hungarian_feasibility_rate,milp_feasible_mean,milp_feasible_std,milp_feasible_median,milp_feasible_p05,milp_feasible_p95,milp_optimal_mean,milp_optimal_std,milp_optimal_median,milp_optimal_p05,milp_optimal_p95,milp_total_distance_mean,milp_total_distance_std,milp_total_distance_median,milp_total_distance_p05,milp_total_distance_p95,milp_normalized_distance_p95_mean,milp_normalized_distance_p95_std,milp_normalized_distance_p95_median,milp_normalized_distance_p95_p05,milp_normalized_distance_p95_p95,milp_total_excess_kg_mean,milp_total_excess_kg_std,milp_total_excess_kg_median,milp_total_excess_kg_p05,milp_total_excess_kg_p95,milp_assigned_robot_count_mean,milp_assigned_robot_count_std,milp_assigned_robot_count_median,milp_assigned_robot_count_p05,milp_assigned_robot_count_p95,milp_solver_wall_ns_mean,milp_solver_wall_ns_std,milp_solver_wall_ns_median,milp_solver_wall_ns_p05,milp_solver_wall_ns_p95,milp_total_wall_ns_mean,milp_total_wall_ns_std,milp_total_wall_ns_median,milp_total_wall_ns_p05,milp_total_wall_ns_p95,milp_matrix_bytes_mean,milp_matrix_bytes_std,milp_matrix_bytes_median,milp_matrix_bytes_p05,milp_matrix_bytes_p95,hungarian_feasible_mean,hungarian_feasible_std,hungarian_feasible_median,hungarian_feasible_p05,hungarian_feasible_p95,hungarian_coverage_mean,hungarian_coverage_std,hungarian_coverage_median,hungarian_coverage_p05,hungarian_coverage_p95,hungarian_total_distance_mean,hungarian_total_distance_std,hungarian_total_distance_median,hungarian_total_distance_p05,hungarian_total_distance_p95,hungarian_solver_wall_ns_mean,hungarian_solver_wall_ns_std,hungarian_solver_wall_ns_median,hungarian_solver_wall_ns_p05,hungarian_solver_wall_ns_p95,milp_to_hungarian_distance_ratio_mean,milp_to_hungarian_distance_ratio_std,milp_to_hungarian_distance_ratio_median,milp_to_hungarian_distance_ratio_p05,milp_to_hungarian_distance_ratio_p95,milp_to_hungarian_solver_ratio_mean,milp_to_hungarian_solver_ratio_std,milp_to_hungarian_solver_ratio_median,milp_to_hungarian_solver_ratio_p05,milp_to_hungarian_solver_ratio_p95,assignment_churn_mean,assignment_churn_std,assignment_churn_median,assignment_churn_p05,assignment_churn_p95,relative_distance_increase_mean,relative_distance_increase_std,relative_distance_increase_median,relative_distance_increase_p05,relative_distance_increase_p95,capacity_cv_mean,capacity_cv_std,capacity_cv_median,capacity_cv_p05,capacity_cv_p95
160,low,clustered,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1740.3798457001765,143.8284992778964,1721.2903547834217,1575.2398546177437,1971.4188541722776,0.21331571254949028,0.02404342063738002,0.2115944592101927,0.18156761605564573,0.2508109583082848,50.518532253666976,8.674843898877405,47.17685004876912,41.12426330965007,65.64348222912463,130.9,3.6180105030251086,130.0,127.0,137.2,5078331970.0,22434428.53344163,5072124200.0,5056204405.0,5116310410.0,5093741930.0,22765957.004398037,5089385350.0,5070118620.0,5131615085.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2305.1246100719814,204.790504470669,2242.1518166066608,2086.346024776307,2636.341657256402,2046300.0,443208.81534554344,2050250.0,1453040.0,2751699.9999999995,0.7567943534816491,0.048249551534203676,0.7494311233323128,0.7140060051013846,0.8380553686271429,2601.367217244947,572.6054700683005,2467.115439517995,1865.6059352138996,3524.5933312897796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3496842629387814,0.014632749146360344,0.3506398405154627,0.33020391809061095,0.3694542411325208
160,low,corridor,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,0.30000000000000004,0.0,0.0,0.5499999999999989,539.0105112813666,59.72678337266863,524.4542712400787,475.8799813014232,634.9756404150023,0.08235119715351438,0.011576941627422985,0.08577103312603447,0.06576174046915394,0.09763990366693405,49.68282720431924,7.406141847547787,53.66699749176507,37.88523505618985,58.10780083258685,128.3,3.3778691508109073,127.5,123.9,133.65,5010050370.0,162527141.11843014,5062469900.0,4762385680.0,5072049790.0,5026814110.0,162514998.0529025,5077757450.0,4778823995.0,5091483010.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,696.5179267853686,90.32743461989044,671.7033008421449,595.4876858532944,831.1587472347708,470520.0,116061.89555577662,446500.0,349790.0,663779.9999999998,0.7760406741534309,0.025772694221120954,0.7745000991706137,0.7393078990008977,0.813437717128468,11227.358558131067,2464.8341889962503,11344.441451860648,7458.1034323650365,14473.38056913849,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35784356127659117,0.015091152631531267,0.3545177430655776,0.3401474486926808,0.38282521967956573
160,low,ring,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3334.0794264007286,212.14583804967316,3297.0931892416293,3157.5755170128473,3671.498936362167,0.2789346662619255,0.007391805345909005,0.28050978643359825,0.2688198964955367,0.2891255107849789,57.44779596602253,24.892318975760123,49.4512862074465,41.89476451766803,98.46062423517802,119.1,6.549045732013177,117.5,113.45,130.24999999999997,5075169820.0,7398894.955978224,5075290850.0,5063621885.0,5085685945.0,5091338220.0,7980049.557841104,5092698650.0,5078968880.0,5102532265.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4416.9453963819105,69.85575072887319,4440.1941829146745,4323.569389771785,4501.072978027205,1848310.0,339544.2488100778,1806850.0,1428830.0,2281620.0,0.75490011824027,0.04736202987548531,0.742613208928625,0.718979339103111,0.832752652576874,2841.318246738804,522.5550021429334,2830.564985286342,2222.835627533104,3553.92419325019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35820759252334866,0.017143423323106744,0.36049292125900717,0.3365585496883604,0.38369199262169384
160,low,separated,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8196.901005441476,879.3377548142527,8479.385179770401,6721.821552830453,9096.11869033533,0.6446497406902257,0.02609857525818483,0.6443865500683397,0.6085561757599326,0.6845611316097412,102.5122881887191,32.40966826830305,114.88074410580691,48.03936478037381,136.59574333863574,130.6,10.297572529484802,132.5,112.7,142.0,5068941570.0,10079506.307260292,5070600750.0,5052709215.0,5082443220.0,5084751840.0,11914776.469510455,5085730200.0,5065863100.0,5101090445.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9569.049296684132,218.82593740267694,9514.894183042692,9328.100865409933,9937.983079170712,4039760.0,970312.2200611512,3764700.0,3056450.0,5472829.999999999,0.8567068285753876,0.09144595180589375,0.8886071838073348,0.6979318075816483,0.9530981993567309,1324.3947042858413,294.1985301496614,1366.9324325297773,937.6968025382148,1659.9003776616564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3681993909051753,0.019741864827443837,0.3688457935787471,0.3364139154706143,0.3923465176314912
160,low,uniform,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,0.30000000000000004,0.0,0.0,0.5499999999999989,930.4671505950298,85.81181336449269,938.994047818031,820.1430135098279,1060.6519922413354,0.11638242633875924,0.017534389903727614,0.11405523538365939,0.09676271171371688,0.1452168515338217,59.24313179370124,8.54105245629373,58.868178919717025,48.681597800244944,73.18739434139849,132.9,3.0805843601498726,133.5,127.9,137.0,4977496990.0,258773143.2925622,5063137650.0,4580700630.0,5082492000.0,4991939340.0,257716016.22782856,5077679100.0,4596597950.0,5096318555.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1107.724816938449,108.14890721699157,1090.9034103002728,979.4446770077682,1294.0413165885527,482100.0,101744.6214794669,465350.0,367310.0,650484.9999999999,0.8414304848666655,0.04124128651834663,0.8454223005984146,0.7709767531402538,0.8993848244082283,10772.946968115777,2257.5957607981895,10884.94679443203,7508.045986192749,13760.963954995465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35359555426685335,0.019086440498987247,0.35355183525916956,0.3261406028489003,0.3771335867806902
160,moderate,clustered,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1986.6838294329057,318.12094473568123,1836.7425789967415,1749.8936690223813,2570.774880644204,0.2552778912258862,0.091921815018917,0.2275352418597228,0.1830703616431286,0.42800336112692516,64.06981750045757,30.5120575177654,51.727357174305524,42.52876627688556,120.66595651109552,134.1,5.682429058070149,132.0,129.0,145.1,5076346800.0,17145558.85971641,5072403700.0,5059855795.0,5105748110.0,5091905060.0,18055294.01007915,5087380100.0,5072704390.0,5122734500.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2436.335124614314,184.1853273100983,2412.8917368917855,2224.8247877267527,2739.872940123749,1886410.0,221224.39038225418,1834200.0,1601915.0,2264730.0,0.8224697706785671,0.17055505349794683,0.7565804407099351,0.7173332814201762,1.1378351401445634,2726.576390979609,305.28231577162734,2765.2001541910995,2239.2476083477814,3166.9262885665094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3590967706140627,0.011856161504940755,0.3612546603078728,0.3398481525019001,0.3740813024429547
160,moderate,corridor,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,586.7573139010308,86.44646185725499,556.2359353462034,488.50994655585345,725.5009276156763,0.08512570317437373,0.009695139592208083,0.08457648329824957,0.071559974481874,0.09717779562721043,55.25134573066873,5.916032759164133,54.08704520145267,47.92194696535857,65.63840046658825,132.1,2.4269322199023193,132.0,129.45,136.1,5071808890.0,10471221.643289765,5069798200.0,5059062915.0,5088755550.0,5087245370.0,11418349.425293483,5087277000.0,5072024355.0,5103728905.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,741.3010616576946,106.9669847112729,741.1746202203832,611.2531860175375,901.4925583045601,560600.0,170424.22363032785,497850.0,424425.0,861699.9999999998,0.7919943346980712,0.030875922722698113,0.7850385051379132,0.7469975585711676,0.8300029137660585,9707.86005322382,2236.5736934094557,10225.066554597095,6031.5284069679765,11920.92101805657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3608007122848688,0.015820016531570776,0.3595936963002379,0.3400427320728363,0.3823225427494805
160,moderate,ring,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3205.6033250127825,99.1233710573559,3200.344157651278,3044.3202156045104,3326.8277161639867,0.28059479236742335,0.010159823191414378,0.2825797617269905,0.2647171225936753,0.2935195252566834,51.88925063433286,5.915291490342279,52.31374543025656,42.07250708777898,60.25807262104713,116.7,2.1,116.0,113.9,120.1,5076303110.0,8711430.312577838,5075229000.0,5065575485.0,5090679445.0,5091013100.0,8812682.456891319,5092048200.0,5079472215.0,5104469955.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4345.8979756426,109.17278719035345,4340.606215655365,4185.492558305154,4505.043744199151,1645230.0,313598.6321717619,1522250.0,1323465.0,2184285.0,0.7375788200533993,0.011403973048530804,0.7359944187735896,0.7224484729279392,0.757295132240924,3187.303847345461,539.2701218534696,3343.044488155513,2327.983381193322,3830.410105487198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37108879982760534,0.02050217934694768,0.375605834350226,0.3404931430465107,0.39990872997820137
160,moderate,separated,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8368.2281234336,747.9211128719747,8453.677691132129,7030.900093003406,9248.294917050396,0.6465118702428658,0.04104759490418676,0.6499590285855086,0.5825628314992051,0.69373731445119,108.29339405082035,31.95089889587852,123.05756692318238,45.10770724458262,131.0451840457589,133.6,7.8,137.5,118.25,139.0,5075498730.0,16831105.173163764,5076192000.0,5052469715.0,5099016070.0,5090752020.0,17324619.604759004,5094383000.0,5067926565.0,5114794945.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9549.28381802641,275.91348089617713,9591.274698139194,9127.545269259239,9936.212615009488,3605860.0,661530.1764847919,3352250.0,2767220.0,4580535.0,0.8762266282210055,0.07214498921700663,0.9060762351061162,0.7340055789823519,0.9358148065059195,1454.4336219036127,258.56893113389424,1513.172838093934,1111.1053998985647,1834.9641864646196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36520561285473785,0.010452877224314398,0.3621143034286475,0.35538606781832943,0.3843755909387947
160,moderate,uniform,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,899.5525740013629,72.73529633262535,897.3572361775798,796.9996575839366,1008.2131445973569,0.10694376067894269,0.006897083955847127,0.10561788725836802,0.09828600686692547,0.11734939995457065,63.095137026999154,8.612682485384518,63.14538228307057,51.138588424119995,76.4212734861979,133.9,2.7367864366808017,134.0,129.45,137.65,5069701390.0,14601243.019993195,5067491850.0,5053539325.0,5093295705.0,5086231170.0,15421649.2006562,5083214800.0,5068431395.0,5110884355.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1072.5921411125844,65.0166777918528,1085.0174476005775,978.3433857262909,1158.9728012842963,560910.0,119470.86213801254,517950.0,425100.0,749634.9999999999,0.8381159897723306,0.032459757920432715,0.8477406913444252,0.7841171955029426,0.8790701076193201,9422.502442249654,1835.3248940146111,9769.00808059872,6809.79174963829,11922.730289554585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3608247234047565,0.019479851181712197,0.3583057986037359,0.33979214869093166,0.393916703285103
160,symmetric,clustered,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2967.916841020867,219.22766261548247,3034.219893745725,2587.2952794167495,3176.1820524587993,0.43060801164240414,0.06802625105693728,0.4399225925910654,0.3204191749292122,0.4842606377254333,132.70358672494078,9.345407641705737,133.58444650218703,120.90663210562245,143.95692194953756,150.3,3.034798181098703,150.0,146.45,155.2,5074858260.0,16985536.400902975,5070609100.0,5052804050.0,5100430920.0,5090842810.0,17504732.53017309,5085915650.0,5067859955.0,5118173040.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2308.266100570085,194.62109029289383,2388.0813268782554,1961.5643999652566,2441.467795972019,1935490.0,414917.4579359128,2031700.0,1314760.0,2423565.0,1.2961855920210523,0.15118272456998627,1.2960014697593982,1.0803368460255807,1.5283605777218934,2766.540916411201,690.0044217440496,2514.0224617701906,2094.5472024967685,3915.772241228119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36013750406721096,0.0240702964360121,0.36165323669251215,0.3291375130510484,0.3956584515546925
160,symmetric,corridor,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,555.2086111867285,50.50708860439283,559.1685705888112,482.28725183028064,626.0539265082379,0.08453987002397166,0.012596682265037216,0.0881434869185082,0.06420210241909433,0.10040803098766957,45.03734791977343,7.789402258863486,44.52549788900014,34.77207326412106,56.80104918320074,127.6,3.2924155266308652,127.5,122.45,132.55,5083900030.0,17312435.7680859,5084082400.0,5059206070.0,5111628230.0,5100105990.0,17418693.978852145,5098680600.0,5074906005.0,5127783110.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,712.982453296719,85.7944432946918,715.2324971460691,604.6717271006714,856.9082460320625,609370.0,229433.19746714947,572900.0,394370.0,987924.9999999995,0.7815723027966655,0.03148095577128654,0.7869865748637037,0.7312351983382173,0.8138986913832487,9321.344696441009,2783.325602719484,8873.958520659588,5444.833085651132,12913.847012765433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3548710514733777,0.011429544262105065,0.35735624253981324,0.3375009040029919,0.3707243537787218
160,symmetric,ring,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4221.8041811964395,187.77745936366907,4219.286953732224,3974.4036653317607,4501.884446389621,0.37299601094078316,0.017968166410695575,0.3720913502773653,0.3463839780542887,0.4001966838759762,118.98620495381199,8.177931241857848,119.91676149068903,105.13342293327574,128.89656303869984,134.8,3.682390527904394,134.5,130.45,140.65,5071763430.0,14536460.848985905,5072963950.0,5054753150.0,5095652235.0,5086994440.0,14792694.878432395,5086576000.0,5070165145.0,5110737935.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4359.170613065633,84.11502527487264,4352.691482499715,4246.608675779648,4492.625681264517,2025210.0,425941.16600770113,2002600.0,1435465.0,2552895.0,0.9684452260599947,0.03753441743788679,0.9705940271410991,0.9165149251895328,1.0229163411621904,2629.6858075775954,610.4086850272054,2553.911323051948,1985.649741289408,3590.4359699434153,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3624449183664057,0.015877178657575867,0.36428844740010957,0.3401006067534106,0.3847243431704136
160,symmetric,separated,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7953.431993656153,908.7564110316295,8276.359374085574,6828.185950055377,9174.401249432858,0.6576734493683344,0.03632296096455148,0.649654886087325,0.6155444620514984,0.7133947056454443,85.32162050042339,30.677255458055935,102.21244443394498,43.52635087992612,117.58429137523444,126.5,11.307077429645558,131.5,111.0,140.2,5077102480.0,17312430.896948006,5076065950.0,5054083420.0,5101960355.0,5092268490.0,17429146.595484816,5089814000.0,5068952300.0,5117913920.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9573.089296609458,274.33495930681624,9588.808447046104,9173.205278746838,9959.002591704491,3812520.0,875602.7772911642,3539200.0,2857660.0,5219174.999999999,0.831335955537795,0.09606235243114698,0.8795490732557347,0.708613026114786,0.9475261218083609,1396.8973335740473,289.4115781522092,1438.5641793080958,980.5523792596698,1772.471187231034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36203904210365384,0.017731058905966702,0.3620798672301101,0.33289089218141865,0.3821262441769278
160,symmetric,uniform,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3,0.45825756949558405,0.0,0.0,1.0,859.5549850207132,79.33854552075132,894.7962829010653,746.1880811011841,942.560002849556,0.10189987344670573,0.010570952692156162,0.09727214243542034,0.09056141021814607,0.11750930922825413,50.995432514539395,7.830973756416659,52.8791637747599,38.30640010160203,60.8973850548617,131.7,3.465544690232691,132.0,126.9,136.55,4795022010.0,478982088.95351285,5089526300.0,3911244425.0,5106100515.0,4814505510.0,478781975.3878511,5108101750.0,3931152435.0,5126151085.0,561704.0,0.0,561704.0,561704.0,561704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1016.967731420772,82.36152431698054,1047.9689520389165,893.3541349398117,1100.6025784686174,656340.0,108104.09057940407,685100.0,467910.0,787710.0,0.8446348069377544,0.021704976294897337,0.854560806452712,0.8125612284503384,0.8704580686316519,7493.763538812103,1335.6550096368846,7413.125606271213,5674.105728171657,9630.055477392421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36261785899169463,0.018432798948207096,0.36096246281367717,0.33736730623789735,0.3902215890014719
40,extreme,clustered,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,794.3161372977123,154.04508537369748,808.6190241394507,561.7784031690344,1019.1477756080395,0.36684574019675964,0.09189722473721214,0.37568348810754926,0.22170369921526717,0.4987658343446752,19.55552385974742,2.855827087385955,19.366465180695997,14.883772214158057,22.707194968816555,33.5,1.02469507659596,33.0,32.45,35.099999999999994,1008628090.0,674010036.5779808,810509450.0,308833745.0,2171980334.9999986,1010345070.0,674058845.3562523,812125100.0,310221355.0,2173665014.9999986,34824.0,0.0,34824.0,34824.0,34824.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,989.7901211935905,174.04139843449812,996.8936211428253,713.2374421711945,1227.629826522132,109810.0,25377.054596623304,113350.0,66415.0,138135.0,0.800653962200346,0.03412992374819244,0.7934604845336904,0.7541919675040937,0.8511542624486611,10742.009878118175,11530.58436956149,7316.542855088097,3305.7174993924336,29337.756822362062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.34826057774058156,0.0276575454134508,0.3531455511276266,0.30357215922956354,0.38354349397669074
40,extreme,corridor,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,338.02424327031514,88.83870193472629,367.18218508587586,223.37074325569134,448.48181510118536,0.15522708645881375,0.05162430323748988,0.15094142683377676,0.09346585687689846,0.24481349742952477,22.244045523093085,5.566453479795038,22.35990506433808,15.270789920102175,30.609678159631127,34.9,1.5132745950421556,35.0,33.0,37.0,643483810.0,851593126.9653336,323512650.0,105262250.0,2294788454.9999986,645240770.0,851577769.0252935,325550700.0,107010960.0,2296502674.9999986,34824.0,0.0,34824.0,34824.0,34824.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,401.1367844740496,96.60433686070793,433.9255493493914,263.6886872874227,521.1296931406507,76760.0,24258.32640558701,66700.0,56990.0,123335.0,0.8392357566332347,0.0515873035271851,0.8383039612159982,0.7693128307271246,0.9143016827945901,7746.5030964508505,8777.208988965538,3372.438702503294,1632.424523168516,25094.965105565876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35930846528318405,0.032490673555176625,0.3526698025954069,0.31912600205636704,0.41022782720185
40,extreme,ring,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,977.8925404090687,86.3488450146548,966.9221273016171,855.76064740611,1112.4028358525097,0.3157333136036501,0.025846888175606698,0.31306012009746265,0.2790525287747887,0.3566854738920941,17.59385895352674,3.1508713126146564,17.293539695147405,13.033244658313492,21.86715457912288,31.3,1.3453624047073711,31.5,29.0,33.0,1693644010.0,992993823.7961074,1742525100.0,302821780.0,3165485379.999999,1695315030.0,993006661.2343837,1744052450.0,304460070.0,3167020974.999999,34824.0,0.0,34824.0,34824.0,34824.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1222.140423853704,88.73659866398651,1205.346758591838,1122.4793472438782,1377.4164452735645,94510.0,24656.619800775614,95600.0,63610.0,122824.99999999999,0.7996265073436009,0.029106222468625376,0.7992981659155793,0.7618022101321437,0.842832800867643,20553.121524404727,14861.007424229385,17260.015914393967,2812.523488199628,44427.55482243975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36749347212615585,0.03768389455043568,0.3724504995666529,0.31440759434386223,0.4100288696123058
40,extreme,separated,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.45825756949558394,1.0,0.0,1.0,1935.0010596062625,148.09322188123633,1951.057626948193,1733.6260606951937,2141.9981698634256,0.5849171430964116,0.05545285027242947,0.5816840713361615,0.5138750257821663,0.6803712871918643,14.981482535512725,3.692868699422459,15.358140302561683,9.21142917092087,20.068033998114366,30.9,1.3,31.0,28.9,32.55,2880375170.0,1893561700.822877,3236639800.0,233955690.0,5014721550.0,2882258870.0,1893668959.0501943,3238573500.0,235454550.0,5016457160.0,34824.0,0.0,34824.0,34824.0,34824.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2467.796439591242,192.4577094787385,2445.7346481145323,2258.331820334638,2773.332358657448,148400.0,18366.05564621865,151750.0,115675.0,170790.0,0.7845680958624822,0.028015055675817524,0.793163442706144,0.7352448055134658,0.8135104117375243,19437.678687609707,13263.423868148726,21630.0531060602,1447.3485530746468,37258.018529456385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35871531647190646,0.046001565125481286,0.355935185472862,0.2926158713295659,0.4282503300996813
40,extreme,uniform,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,716.4458281755221,91.72460932686137,716.4244414546158,585.8310411359126,851.5672200349051,0.33340291374625614,0.07551976240335934,0.30787084782439633,0.26635657082691233,0.46903259344064563,23.513713965803326,6.302260355437221,23.0099635582952,14.737628929905405,33.52953310382152,34.9,1.3,35.0,33.0,36.55,636021960.0,515450769.74512935,443718600.0,142193785.0,1601554919.9999993,637637890.0,515544496.5314215,445495950.0,143617990.0,1603231809.9999993,34824.0,0.0,34824.0,34824.0,34824.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,842.4661218668844,117.37019973388954,847.3531267485714,668.0426726308392,990.5173009995327,81830.0,20762.27588680971,77800.0,58095.0,109910.0,0.8553427107511096,0.06807771256517481,0.8573144451125889,0.75637973517256,0.9535396318482807,8259.76173484964,6664.378133449332,6038.700065074319,1735.6462639743788,20595.975415031393,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.347392690366508,0.036247783742735774,0.3505598399161023,0.295064944290889,0.4028443276618025
40,high,clustered,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9,0.3,1.0,0.45,1.0,619.4558400282627,87.16971942409775,621.1010878311374,499.84600935389835,749.3262888418633,0.29453413587817756,0.03497251168888498,0.29126318569736964,0.24680200191734938,0.348274812661997,16.689354587163844,5.639216858015153,16.15381933257671,10.44054408619397,25.421877306535542,33.2,2.3151673805580453,33.5,29.9,36.099999999999994,1611827620.0,1276727775.4026594,1283592450.0,397215365.0,3730600189.999997,1613436250.0,1276741876.590672,1285275000.0,398937625.0,3732114274.999997,34824.0,0.0,34824.0,34824.0,34824.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,771.9111951448947,76.77098212957254,773.4204722543229,668.845352471167,890.8607409393583,88780.0,17591.52068469352,90650.0,65255.0,116139.99999999999,0.8048322977955837,0.09651490906945046,0.801743340835762,0.6461401340607345,0.9150606166437047,17545.64242438852,10889.971092443697,13176.513510196684,4595.822919172821,35661.99033799213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3606096400727812,0.041464653068907543,0.3689874082486998,0.2935878127288889,0.40868372571205724
40,high,corridor,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,335.7646729089426,70.86484696048774,332.39780450224407,228.79337698954566,447.6797450177966,0.15213959422866447,0.043440458647772524,0.1445868234519557,0.09624539236499677,0.229347018773638,16.568614014447895,2.691928426173827,16.853557765772408,12.78296890672045,20.31121893473517,34.2,1.0770329614269007,34.5,33.0,35.55,966406360.0,861619271.2174933,652971600.0,307322340.0,2654370654.9999995,968147890.0,861675943.3552715,654645000.0,308823555.0,2656199739.9999995,34824.0,0.0,34824.0,34824.0,34824.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,408.23421935086265,99.77080676224621,379.22489717734624,289.8002404973454,580.4418921654602,75800.0,19694.415452102152,74400.0,48640.0,105739.99999999997,0.8284125287477778,0.06630220206398427,0.8379438565272772,0.7144602832159725,0.9126201091470975,12953.681257101958,12017.000899932484,9565.496918816425,3918.0784213423867,34611.129607869945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36565100061981803,0.032980279613601685,0.37451839137210674,0.3127847129809653,0.4071451087527685
