experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_tuning_type,method_tuning_seed_count,method_tuning_validation_seed_count,method_tuning_artifact,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n_robots,n_loads,capacity_ratio,robot_payload_mean_kg,robot_payload_cv,load_mass_cv,battery_variation,communication_radius,distance_decay_m,oracle_runtime_ms,capacity_oracle_runtime_ms,capacity_success_rate,served_load_rate,capacity_satisfaction_ratio,demand_satisfaction_ratio,coalition_success_rate,under_capacity_kg,over_capacity_kg,capacity_waste_ratio,mean_capacity_margin_kg,nominal_payload_assigned_kg,effective_capacity_assigned_kg,incomplete_capacity_kg,incomplete_capacity_ratio,served_capacity_alignment,robots_underassigned,robots_overassigned,travel_distance_m,estimated_arrival_time_s,energy_proxy_wh,score_value,oracle_score_value,signed_score_delta_vs_oracle,oracle_dominance_violation,optimality_gap_vs_oracle,capacity_oracle_satisfaction_ratio,capacity_oracle_success_rate,effective_feasibility_ratio,capacity_gap_vs_capacity_oracle,signed_capacity_delta_vs_capacity_oracle,priority_regret,communication_messages,communication_coverage_ratio,runtime_ms,captured_reward,oracle_reward,assigned_robots,idle_robots,assignment_cost,mean_assigned_travel_distance_m,max_assigned_travel_distance_m,strategy_switches
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,centralized_capacity_milp,Centralized capacity oracle,model_based_oracle,centralized,reference,exact_effective_capacity_milp,centralized_oracle_reference,none,centralized_binary_milp_effective_capacity,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,29.050400014966726,7.985300035215914,0.6666666666666666,0.6666666666666666,0.9851273068406912,0.9851273068406912,0.6666666666666666,1.6393110357525984,7.194185564725391,0.06213789299318521,1.8516248429909308,244.93972771188663,115.77775199932177,43.287009807516014,0.37388020634369884,0.6013484247306495,0,1,52.72580091249277,22.51218439167553,346.2485429158851,317.53265767979724,317.53265767979724,0.0,False,0.0,0.9851273068406912,0.6666666666666666,0.9851273068406912,0.0,0.0,0.0,18,1.0,16.06499997433275,4.243321451902988,4.243321451902988,6,0,52.72580091249277,8.787633485415462,15.419168120175808,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,capacity_oracle_reference,Pure capacity oracle reference,model_based_oracle,centralized,reference,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,none,centralized_exact_capacity_ceiling_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,29.050400014966726,7.985300035215914,0.6666666666666666,0.6666666666666666,0.9851273068406912,0.9851273068406912,0.6666666666666666,1.6393110357525984,7.194185564725391,0.06213789299318521,1.8516248429909308,244.93972771188663,115.77775199932177,43.287009807516014,0.37388020634369884,0.6013484247306495,0,1,52.72580091249277,22.51218439167553,346.2485429158851,317.53265767979724,317.53265767979724,0.0,False,0.0,0.9851273068406912,0.6666666666666666,0.9851273068406912,0.0,0.0,0.0,18,1.0,7.986500044353306,4.243321451902988,4.243321451902988,6,0,52.72580091249277,8.787633485415462,15.419168120175808,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,greedy_capacity_nearest,Greedy capacity nearest,classic,decentralized,baseline,nearest_capacity_greedy,classic_decentralized_baseline,none,distributed_capacity_greedy_rule,local_robot_load_distance_capacity,0,0,0,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,29.050400014966726,7.985300035215914,0.6666666666666666,0.6666666666666666,0.8340549741633748,0.8340549741633748,0.6666666666666666,18.29093824960424,25.111563565823136,0.21454897510727086,2.273541772072966,244.93972771188663,117.04350278656787,26.635382593664374,0.22756822856057843,0.7102706326067142,0,1,54.68928831101127,29.259171774263177,349.38772893114503,280.4417322747364,317.53265767979724,-37.09092540506083,False,0.11680979737984509,0.9851273068406912,0.6666666666666666,0.9851273068406912,0.1533531063734353,-0.15107233267731635,0.0,18,1.0,0.4339999286457896,4.243321451902988,4.243321451902988,6,0,54.68928831101127,9.114881385168545,20.04035151787811,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,cbba_capacity,CBBA capacity auction,sota,decentralized,baseline,cbba_payload_capacity_proxy,sota_decentralized_baseline,none,distributed_payload_auction_proxy,auction_bids_capacity_deficit,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,29.050400014966726,7.985300035215914,0.6666666666666666,0.6666666666666666,0.9308843032712268,0.9308843032712268,0.6666666666666666,7.618130971813358,12.590615980107653,0.10929794142053158,1.6574950027647652,244.93972771188663,115.19536247864328,37.308189871455255,0.32386885260569437,0.6363892398292927,0,1,58.20277450227958,29.259171774263177,371.2596779322205,304.2129360476238,317.53265767979724,-13.319721632173412,False,0.041947564478879956,0.9851273068406912,0.6666666666666666,0.9851273068406912,0.05506192264979634,-0.05424300356946432,0.0,18,1.0,0.40609994903206825,4.243321451902988,4.243321451902988,6,0,58.20277450227958,9.700462417046596,20.04035151787811,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,replicator_capacity_plain,Replicator capacity plain payoff,model_based,decentralized,baseline,population_game_plain_payoff,sp2_plain_vs_marginal_ablation,none,distributed_plain_capacity_payoff_rule,local_deficit_pressure_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,29.050400014966726,7.985300035215914,0.3333333333333333,0.3333333333333333,0.9311467563404179,0.9311467563404179,0.3333333333333333,7.589202639326203,11.671718871587885,0.10210995731272575,1.3608387440872274,244.93972771188663,114.30539370261066,84.94219747438035,0.7431162670711341,0.1723749771775187,0,1,54.8224452102127,22.51218439167553,361.3996679187507,292.63565680547174,317.53265767979724,-24.8970008743255,False,0.07840768586213219,0.9851273068406912,0.6666666666666666,0.9851273068406912,0.05479550726635445,-0.05398055050027328,2.477834756333712,18,1.0,0.24429999757558107,1.7654866955692756,4.243321451902988,6,0,54.8224452102127,9.137074201702116,15.419168120175808,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,replicator_capacity_marginal,Replicator capacity marginal payoff,model_based,decentralized,baseline,population_game_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,none,distributed_marginal_capacity_payoff_rule,local_effective_capacity_marginal_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,29.050400014966726,7.985300035215914,0.6666666666666666,0.6666666666666666,0.9308843032712268,0.9308843032712268,0.6666666666666666,7.618130971813358,12.590615980107653,0.10929794142053158,1.6574950027647652,244.93972771188663,115.19536247864328,37.308189871455255,0.32386885260569437,0.6363892398292927,0,1,58.20277450227958,29.259171774263177,371.2596779322205,304.2129360476238,317.53265767979724,-13.319721632173412,False,0.041947564478879956,0.9851273068406912,0.6666666666666666,0.9851273068406912,0.05506192264979634,-0.05424300356946432,0.0,18,1.0,0.25130005087703466,4.243321451902988,4.243321451902988,6,0,58.20277450227958,9.700462417046596,20.04035151787811,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,replicator_capacity_marginal_repair,Replicator marginal capacity local repair,model_based,decentralized,proposed,replicator_marginal_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_marginal_capacity_plus_local_repair,local_effective_capacity_scores_plus_small_repair_neighborhood,0,0,7,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,29.050400014966726,7.985300035215914,0.6666666666666666,0.6666666666666666,0.8394935991268999,0.8394935991268999,0.6666666666666666,17.691477356642427,16.36285329681538,0.15026369881180815,-0.44287468660901536,244.93972771188663,108.89425341052194,0.0,0.0,1.0,1,2,65.59522348044274,29.259171774263177,429.30836921439453,223.15093393601387,317.53265767979724,-94.38172374378337,False,0.2972346984194575,0.9851273068406912,0.6666666666666666,0.9851273068406912,0.14783237324000223,-0.14563370771379125,0.0,18,1.0,10.508700041100383,4.642779507090256,4.243321451902988,6,0,65.59522348044274,10.932537246740457,20.04035151787811,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,smith_capacity_plain,Smith-QR capacity plain payoff,model_based,decentralized,proposed,smith_qr_plain_payoff,sp2_plain_vs_marginal_ablation,none,distributed_smith_qr_plain_payoff_rule,local_deficit_pressure_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,29.050400014966726,7.985300035215914,0.3333333333333333,0.3333333333333333,0.9311467563404179,0.9311467563404179,0.3333333333333333,7.589202639326203,11.671718871587885,0.10210995731272575,1.3608387440872274,244.93972771188663,114.30539370261066,84.94219747438035,0.7431162670711341,0.1723749771775187,0,1,54.8224452102127,22.51218439167553,361.3996679187507,292.63565680547174,317.53265767979724,-24.8970008743255,False,0.07840768586213219,0.9851273068406912,0.6666666666666666,0.9851273068406912,0.05479550726635445,-0.05398055050027328,2.477834756333712,18,1.0,0.250800047069788,1.7654866955692756,4.243321451902988,6,0,54.8224452102127,9.137074201702116,15.419168120175808,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,smith_capacity_marginal,Smith-QR capacity marginal payoff,model_based,decentralized,proposed,smith_qr_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,none,distributed_smith_qr_marginal_payoff_rule,local_effective_capacity_marginal_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,29.050400014966726,7.985300035215914,0.6666666666666666,0.6666666666666666,0.9308843032712268,0.9308843032712268,0.6666666666666666,7.618130971813358,12.590615980107653,0.10929794142053158,1.6574950027647652,244.93972771188663,115.19536247864328,37.308189871455255,0.32386885260569437,0.6363892398292927,0,1,58.20277450227958,29.259171774263177,371.2596779322205,304.2129360476238,317.53265767979724,-13.319721632173412,False,0.041947564478879956,0.9851273068406912,0.6666666666666666,0.9851273068406912,0.05506192264979634,-0.05424300356946432,0.0,18,1.0,0.24560000747442245,4.243321451902988,4.243321451902988,6,0,58.20277450227958,9.700462417046596,20.04035151787811,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,smith_capacity_marginal_repair,Smith-QR marginal capacity local repair,model_based,decentralized,proposed,smith_qr_marginal_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_smith_qr_marginal_plus_local_repair,local_effective_capacity_marginal_scores_plus_small_repair_neighborhood,0,0,7,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,29.050400014966726,7.985300035215914,0.6666666666666666,0.6666666666666666,0.8394935991268999,0.8394935991268999,0.6666666666666666,17.691477356642427,16.36285329681538,0.15026369881180815,-0.44287468660901536,244.93972771188663,108.89425341052194,0.0,0.0,1.0,1,2,65.59522348044274,29.259171774263177,429.30836921439453,223.15093393601387,317.53265767979724,-94.38172374378337,False,0.2972346984194575,0.9851273068406912,0.6666666666666666,0.9851273068406912,0.14783237324000223,-0.14563370771379125,0.0,18,1.0,8.641400025226176,4.642779507090256,4.243321451902988,6,0,65.59522348044274,10.932537246740457,20.04035151787811,0
